"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","firstgen","re_all","living18","sex","StemMaj","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band","psw"
1,7,0.7084,6,2,-2.2154,0,1,0,4,-0.4818,1,-1.293,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,3,0,-0.9,-1.42778,0,-15,-2,-1,4,4,3,3,4,3,3,3,4,4,4,4,4,3,3,4,3,3,4,4,4,7,6,6,6,7,1,2,3,3,2453,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.898980564219138
0,8,1.7084,6,5,0.7846,0,1,1,4,-0.4818,1,-1.293,0,"Asian","With family (commuting)","Female",0,41,1,2.9,2.37222,2.37222,-8,-1.3,-0.3,2,3,3,3,3,2,3,2,1,1,1,1,1,3,3,NA,6,6,6,6,6,5,5,5,5,5,1,2,3,1,2454,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.828072937215149
1,5,-1.2916,7,2,-2.2154,1,0,0,4,-0.4818,1,-1.293,1,"Hispanic/Latino","With family (commuting)","Male",0,0,0,-1.2,-1.72778,0,-15,-2,-1,3,2,3,3,3,3,2,3,3,3,3,3,3,2,2,5,5,6,6,6,6,4,5,5,4,5,1,1,4,4,2455,0,3,1,2,"Latino First-Gen Striver","non_DE",0.403622312325889
1,7,0.7084,7,2,-2.2154,0,1,0,3,-1.4818,1,-1.293,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,9,0,-0.3,-0.827780000000004,0,-12,-1.7,-0.7,1,2,2,3,2,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,1,1,3,2,2456,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.909800540540615
1,4,-2.2916,6,2,-2.2154,1,0,0,4,-0.4818,1,-1.293,1,"Hispanic/Latino","With family (commuting)","Female",1,2,0,-1,-1.52778,0,-12,-1.7,-0.7,3,3,3,4,3,3,3,3,3,2,3,4,3,3,3,NA,4,4,4,4,3,5,6,6,5,6,1,1,2,1,2457,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.310236052206315
1,5,-1.2916,6,3,-1.2154,1,0,0,4,-0.4818,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,7,0,-0.5,-1.02778,0,34,2.9,3.9,2,3,3,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,4,6,6,7,7,6,2,2,1,3,2458,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.501903705628507
1,4,-2.2916,7,4,-0.2154,1,1,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,8,0,-0.4,-0.927780000000004,0,-15,-2,-1,2,2,3,3,3,3,2,3,2,3,4,3,3,3,3,5,5,5,5,5,6,5,4,4,4,4,3,2,2,2,2459,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.689985242609691
0,7,0.7084,7,6,1.7846,0,0,1,5,0.5182,3,0.707,0,"White","On-campus (residence hall)","Female",0,6,0,-0.6,-1.12778,0,17,1.2,2.2,2,4,3,3,2,3,3,3,2,2,1,2,1,3,3,4,4,3,3,4,3,5,5,5,5,5,3,1,2,2,2460,1,1,0,6,"White Residential Traditional","non_FASt_1_11",1.33513399010246
0,6,-0.2916,7,3,-1.2154,1,1,1,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,2,0,-1,-1.52778,0,-11,-1.6,-0.6,2,3,3,3,4,4,3,3,3,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,6,3,4,1,3,2461,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.911187565889474
0,5,-1.2916,7,3,-1.2154,0,0,0,6,1.5182,2,-0.293,1,"White","Off-campus (rent/apartment)","Male",0,71,1,5.9,5.37222,5.37222,-10,-1.5,-0.5,2,3,3,2,2,2,2,2,2,2,2,2,1,3,3,3,4,4,3,4,4,6,6,6,NA,7,2,2,2,2,2462,2,5,1,7,"White Commuter Working","FASt_12plus",1.99646688031317
0,7,0.7084,7,4,-0.2154,0,0,0,7,2.5182,2,-0.293,1,"White","Off-campus (rent/apartment)","Male",0,14,1,0.2,-0.327780000000004,-0.327780000000004,12,0.7,1.7,2,2,3,3,3,3,4,3,2,3,2,2,1,4,4,2,3,3,3,3,3,5,5,4,4,5,2,1,2,2,2463,2,5,1,7,"White Commuter Working","FASt_12plus",1.56170262505229
1,6,-0.2916,7,5,0.7846,0,0,0,2,-2.4818,2,-0.293,1,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",0,17,1,0.5,-0.027780000000004,-0.027780000000004,-15,-2,-1,2,2,2,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,4,4,4,2,3,1,1,2464,2,7,1,8,"Multiracial Bridge-Builder","FASt_12plus",1.51619271758542
1,8,1.7084,6,6,1.7846,0,1,0,3,-1.4818,3,0.707,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Male",0,38,1,2.6,2.07222,2.07222,30,2.5,3.5,4,4,4,2,3,3,2,2,2,2,3,3,3,2,3,2,2,2,2,2,2,5,5,5,4,4,3,3,2,2,2465,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.732918157522688
0,5,-1.2916,7,2,-2.2154,0,0,0,7,2.5182,1,-1.293,1,"White","Off-campus (rent/apartment)","Female",1,4,0,-0.8,-1.32778,0,-9,-1.4,-0.4,4,4,3,3,3,4,3,3,2,3,2,2,2,3,3,3,3,3,3,3,3,5,5,5,4,5,1,3,2,3,2466,1,2,1,7,"White Commuter Working","non_FASt_1_11",0.38430991554081
0,6,-0.2916,7,4,-0.2154,0,0,0,4,-0.4818,3,0.707,1,"White","Off-campus (rent/apartment)","Male",0,16,1,0.4,-0.127780000000004,-0.127780000000004,-12,-1.7,-0.7,2,3,2,3,3,3,3,3,2,3,3,3,3,2,2,4,4,4,4,4,4,NA,5,4,5,5,3,2,2,2,2467,2,6,1,7,"White Commuter Working","FASt_12plus",1.7137058537526
1,7,0.7084,7,3,-1.2154,1,0,1,5,0.5182,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Female",1,11,0,-0.1,-0.627780000000004,0,22,1.7,2.7,3,3,3,3,2,2,3,2,4,4,3,3,3,3,3,2,3,3,3,3,2,6,5,5,5,5,2,2,2,3,2468,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.828694810436074
1,7,0.7084,7,2,-2.2154,1,0,0,5,0.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-1.42778,0,25,2,3,4,3,3,3,4,3,4,4,3,3,4,3,3,2,3,4,4,4,4,4,3,5,5,5,5,5,2,2,2,2,2469,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.635757750900092
1,6,-0.2916,7,5,0.7846,0,0,1,4,-0.4818,4,1.707,0,"White","Off-campus (rent/apartment)","Male",0,0,0,-1.2,-1.72778,0,6,0.1,1.1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,4,2,3,2,2470,0,2,1,10,"Continuing-Gen Cruiser","non_DE",0.968639620357176
0,7,0.7084,7,6,1.7846,0,0,0,4,-0.4818,2,-0.293,0,"White","On-campus (residence hall)","Female",0,80,1,6.8,6.27222,6.27222,17,1.2,2.2,4,4,3,3,2,2,3,2,2,2,3,2,3,3,3,3,2,3,3,3,4,6,5,6,6,6,2,2,2,2,2471,2,6,1,6,"White Residential Traditional","FASt_12plus",1.17540764929724
0,7,0.7084,7,3,-1.2154,1,0,0,5,0.5182,2,-0.293,1,"Black/African American","On-campus (residence hall)","Female",0,4,0,-0.8,-1.32778,0,-5,-1,0,3,3,4,4,2,3,4,3,2,3,3,3,3,2,2,3,4,4,3,NA,3,7,7,NA,7,7,2,2,3,2,2472,1,1,0,5,"Black Campus Connector","non_FASt_1_11",0.780729140754898
1,5,-1.2916,7,2,-2.2154,1,1,0,4,-0.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Male",0,27,1,1.5,0.972219999999996,0.972219999999996,31,2.6,3.6,3,2,3,3,3,3,3,3,2,3,2,2,2,3,3,4,4,4,4,4,4,4,5,4,5,4,2,2,4,1,2473,2,4,1,2,"Latino First-Gen Striver","FASt_12plus",1.90942258225346
1,6,-0.2916,7,3,-1.2154,0,1,1,3,-1.4818,1,-1.293,1,"White","Off-campus (rent/apartment)","Female",1,3,0,-0.9,-1.42778,0,-8,-1.3,-0.3,2,3,3,2,3,3,3,3,3,2,2,3,3,2,3,3,NA,3,2,3,2,3,3,3,4,4,1,1,2,3,2474,1,2,1,7,"White Commuter Working","non_FASt_1_11",0.949504157176362
1,7,0.7084,6,4,-0.2154,0,0,0,5,0.5182,2,-0.293,1,"White","Off-campus (rent/apartment)","Female",0,3,0,-0.9,-1.42778,0,-7,-1.2,-0.2,2,2,2,3,3,3,3,3,3,3,2,3,3,2,3,4,4,4,4,4,4,4,4,5,4,4,2,2,4,2,2475,1,1,0,7,"White Commuter Working","non_FASt_1_11",0.944027083504474
1,6,-0.2916,7,7,2.7846,0,1,1,4,-0.4818,3,0.707,0,"White","With family (commuting)","Male",0,33,1,2.1,1.57222,1.57222,-8,-1.3,-0.3,3,3,3,3,4,3,3,3,3,4,4,4,4,4,4,NA,NA,2,2,NA,2,5,5,NA,5,5,3,1,2,1,2476,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.872592359313056
1,7,0.7084,7,3,-1.2154,1,0,0,4,-0.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,6,0,-0.6,-1.12778,0,-11,-1.6,-0.6,2,2,2,3,3,2,4,3,2,2,2,2,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,2,1,2,2477,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.791816931008815
0,5,-1.2916,7,3,-1.2154,0,0,0,6,1.5182,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,64,1,5.2,4.67222,4.67222,6,0.1,1.1,3,4,4,4,4,4,4,4,2,2,3,2,2,4,4,3,4,3,3,3,2,5,6,6,6,NA,2,1,2,3,2478,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.99646688031317
0,5,-1.2916,7,1,-3.2154,1,0,0,4,-0.4818,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,6,0,-0.6,-1.12778,0,9,0.4,1.4,4,4,4,3,2,3,3,3,2,3,3,3,3,2,2,2,4,3,3,4,3,5,5,5,5,5,2,3,3,2,2479,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.308522942578158
1,5,-1.2916,7,2,-2.2154,1,0,0,3,-1.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",1,5,0,-0.7,-1.22778,0,21,1.6,2.6,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,5,5,NA,4,5,5,3,4,4,4,4,2,3,2,2,2480,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.402339820496406
0,8,1.7084,7,5,0.7846,0,1,1,4,-0.4818,3,0.707,0,"Asian","With family (commuting)","Male",0,45,1,3.3,2.77222,2.77222,15,1,2,1,2,2,3,3,3,3,3,1,3,1,2,2,3,3,6,6,6,6,6,6,6,6,6,6,6,3,2,2,1,2481,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.853223539824548
1,4,-2.2916,7,2,-2.2154,1,0,0,3,-1.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,0,0,-1.2,-1.72778,0,-12,-1.7,-0.7,3,2,2,4,3,4,4,3,2,2,3,2,3,2,2,NA,NA,5,5,5,NA,5,5,5,6,NA,2,3,3,2,2482,0,3,1,1,"Latina Commuter Caretaker","non_DE",0.309206161624337
0,6,-0.2916,7,5,0.7846,0,1,0,5,0.5182,3,0.707,0,"White","On-campus (residence hall)","Male",0,38,1,2.6,2.07222,2.07222,34,2.9,3.9,4,4,4,2,3,2,2,3,3,3,3,3,3,3,3,4,NA,4,4,3,4,5,5,6,4,5,3,4,2,2,2483,2,5,1,6,"White Residential Traditional","FASt_12plus",1.2862645209784
0,8,1.7084,7,5,0.7846,0,0,1,4,-0.4818,3,0.707,0,"Other/Multiracial/Unknown","With family (commuting)","Female",1,0,0,-1.2,-1.72778,0,19,1.4,2.4,4,4,4,2,3,3,3,3,3,4,4,3,3,2,2,2,2,3,2,3,2,6,6,5,6,6,3,3,4,1,2484,0,3,1,8,"Multiracial Bridge-Builder","non_DE",1.35789131378147
0,7,0.7084,6,3,-1.2154,0,0,0,2,-2.4818,3,0.707,1,"White","Off-campus (rent/apartment)","Female",0,24,1,1.2,0.672219999999996,0.672219999999996,-14,-1.9,-0.9,2,2,2,2,3,2,2,2,1,1,2,1,1,2,2,4,4,3,4,3,3,4,4,4,4,4,3,2,2,3,2485,2,4,1,7,"White Commuter Working","FASt_12plus",1.68380270664722
1,6,-0.2916,6,1,-3.2154,1,1,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,6,0,-0.6,-1.12778,0,-3,-0.8,0.2,2,2,3,3,3,4,3,3,3,2,3,2,3,2,2,3,3,3,3,3,3,4,4,4,3,4,3,2,2,3,2486,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.571348513779918
0,6,-0.2916,7,7,2.7846,0,1,0,4,-0.4818,2,-0.293,0,"White","On-campus (residence hall)","Male",0,24,1,1.2,0.672219999999996,0.672219999999996,12,0.7,1.7,3,3,3,3,4,4,4,4,3,4,3,4,4,3,3,3,3,2,2,2,NA,7,7,7,7,7,2,3,1,2,2487,2,5,1,6,"White Residential Traditional","FASt_12plus",0.910062909542579
0,8,1.7084,7,7,2.7846,0,0,1,2,-2.4818,2,-0.293,0,"Asian","With family (commuting)","Female",0,11,0,-0.1,-0.627780000000004,0,23,1.8,2.8,3,3,3,2,2,1,1,2,3,2,4,3,3,3,3,5,4,5,4,4,NA,5,5,NA,5,5,2,2,3,3,2488,1,3,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",1.72702457245285
1,6,-0.2916,7,6,1.7846,0,0,1,6,1.5182,2,-0.293,0,"White","On-campus (residence hall)","Female",0,32,1,2,1.47222,1.47222,7,0.2,1.2,3,3,3,3,3,3,2,3,4,3,3,4,4,4,4,1,2,2,2,2,3,5,4,5,5,5,2,2,3,2,2489,2,5,1,6,"White Residential Traditional","FASt_12plus",1.33438439707439
0,6,-0.2916,7,4,-0.2154,0,0,0,5,0.5182,1,-1.293,1,"White","Off-campus (rent/apartment)","Female",0,3,0,-0.9,-1.42778,0,-7,-1.2,-0.2,2,2,2,2,2,2,2,3,3,3,4,3,3,4,4,NA,NA,4,4,4,4,5,4,4,5,4,1,1,3,3,2490,1,2,1,7,"White Commuter Working","non_FASt_1_11",0.783143367240929
1,7,0.7084,7,1,-3.2154,1,0,0,5,0.5182,2,-0.293,1,"Asian","With family (commuting)","Female",0,4,0,-0.8,-1.32778,0,23,1.8,2.8,2,1,2,3,3,3,3,3,1,2,2,2,2,2,2,4,4,3,4,3,NA,4,3,3,3,3,2,2,3,4,2491,1,3,1,4,"Asian First-Gen Navigator","non_FASt_1_11",0.50890895771803
0,5,-1.2916,6,3,-1.2154,1,0,1,6,1.5182,3,0.707,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,11,0,-0.1,-0.627780000000004,0,-10,-1.5,-0.5,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,2,2,2,2,2,2,6,6,6,6,7,3,2,3,1,2492,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.511711422925002
1,8,1.7084,7,7,2.7846,0,1,0,3,-1.4818,4,1.707,0,"Asian","With family (commuting)","Female",0,5,0,-0.7,-1.22778,0,2,-0.3,0.7,2,2,2,3,4,4,4,4,3,3,3,3,3,3,3,NA,5,5,NA,5,4,6,5,5,5,6,4,2,2,2,2493,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",1.87958113716237
0,5,-1.2916,7,2,-2.2154,1,0,1,2,-2.4818,2,-0.293,1,"Black/African American","On-campus (residence hall)","Female",1,9,0,-0.3,-0.827780000000004,0,-13,-1.8,-0.8,3,2,3,4,3,3,4,4,3,3,4,3,3,3,3,4,4,4,4,3,2,6,6,6,6,6,2,2,3,3,2494,1,2,1,5,"Black Campus Connector","non_FASt_1_11",0.438426058867222
1,7,0.7084,7,4,-0.2154,1,1,1,4,-0.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,25,1,1.3,0.772219999999996,0.772219999999996,30,2.5,3.5,2,1,2,2,3,2,2,2,3,3,2,3,3,2,2,4,4,4,5,4,4,NA,3,3,4,3,2,4,2,1,2495,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",1.19459400427501
0,7,0.7084,7,1,-3.2154,0,0,0,5,0.5182,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,6,0,-0.6,-1.12778,0,13,0.8,1.8,4,3,3,4,4,4,3,4,3,3,3,3,2,3,3,3,2,2,2,2,2,4,4,4,4,2,2,3,2,2,2496,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.508173584559658
1,7,0.7084,7,7,2.7846,0,1,0,6,1.5182,3,0.707,0,"Asian","With family (commuting)","Male",0,41,1,2.9,2.37222,2.37222,10,0.5,1.5,3,3,3,4,4,4,4,4,3,4,3,4,3,3,3,2,2,2,3,NA,2,7,6,6,6,6,3,2,2,2,2497,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.772016319848655
0,7,0.7084,7,6,1.7846,1,0,0,4,-0.4818,4,1.707,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,48,1,3.6,3.07222,3.07222,-15,-2,-1,3,3,3,4,4,4,4,3,3,2,3,3,3,2,3,4,4,4,4,4,4,7,6,7,6,6,4,1,2,2,2498,2,6,1,8,"Multiracial Bridge-Builder","FASt_12plus",1.2034351754769
1,8,1.7084,7,6,1.7846,0,1,0,6,1.5182,2,-0.293,0,"Asian","With family (commuting)","Female",0,9,0,-0.3,-0.827780000000004,0,-14,-1.9,-0.9,3,3,3,3,4,4,3,3,3,3,3,3,2,4,4,3,3,3,3,3,4,7,7,7,6,7,2,4,2,3,2499,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11",1.7322375969942
1,7,0.7084,7,7,2.7846,0,0,0,5,0.5182,3,0.707,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",1,9,0,-0.3,-0.827780000000004,0,22,1.7,2.7,3,3,3,3,4,2,3,3,2,2,2,2,2,2,2,2,2,3,3,2,3,6,5,5,5,5,3,2,1,2,2500,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11",1.45988122235369
1,4,-2.2916,7,3,-1.2154,1,0,0,4,-0.4818,2,-0.293,1,"Black/African American","On-campus (residence hall)","Female",1,7,0,-0.5,-1.02778,0,-9,-1.4,-0.4,2,2,2,3,3,3,4,4,3,4,3,4,3,3,3,2,3,3,NA,3,3,6,6,NA,6,7,2,1,2,3,2501,1,2,1,5,"Black Campus Connector","non_FASt_1_11",0.390043935000145
1,6,-0.2916,7,7,2.7846,0,1,0,5,0.5182,1,-1.293,1,"Other/Multiracial/Unknown","With family (commuting)","Female",1,78,1,6.6,6.07222,6.07222,16,1.1,2.1,2,2,3,4,3,3,3,3,2,2,2,2,2,3,3,5,4,NA,4,4,4,5,5,5,5,5,1,1,2,3,2502,2,4,1,8,"Multiracial Bridge-Builder","FASt_12plus",0.906826875698973
1,8,1.7084,7,8,3.7846,0,1,1,6,1.5182,2,-0.293,0,"Asian","With family (commuting)","Female",0,57,1,4.5,3.97222,3.97222,-10,-1.5,-0.5,3,3,3,3,2,2,4,3,3,3,3,3,3,3,4,NA,3,NA,3,3,3,NA,6,6,6,6,2,1,1,2,2503,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.452644541330213
1,4,-2.2916,6,1,-3.2154,1,0,0,6,1.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,10,0,-0.2,-0.727780000000004,0,29,2.4,3.4,2,3,3,2,2,3,2,2,3,3,2,3,3,2,2,5,5,NA,5,4,5,5,6,5,6,5,2,1,2,3,2504,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.227155350236241
1,7,0.7084,7,5,0.7846,0,1,1,4,-0.4818,2,-0.293,0,"Asian","With family (commuting)","Female",0,34,1,2.2,1.67222,1.67222,-8,-1.3,-0.3,3,3,3,2,3,2,3,3,3,4,3,3,3,3,3,5,4,4,4,4,5,5,5,5,6,5,2,1,2,2,2505,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.01768025472148
1,7,0.7084,7,3,-1.2154,1,0,0,7,2.5182,2,-0.293,1,"Asian","With family (commuting)","Female",0,37,1,2.5,1.97222,1.97222,27,2.2,3.2,1,2,2,3,2,3,3,3,2,2,2,2,1,2,2,5,6,5,5,NA,6,3,3,3,3,3,2,2,3,2,2506,2,4,1,4,"Asian First-Gen Navigator","FASt_12plus",1.72106973038872
0,8,1.7084,7,7,2.7846,0,0,1,6,1.5182,2,-0.293,0,"White","On-campus (residence hall)","Female",0,20,1,0.8,0.272219999999996,0.272219999999996,12,0.7,1.7,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,2,2,3,2,2,6,6,6,6,7,2,3,4,4,2507,2,4,1,6,"White Residential Traditional","FASt_12plus",0.795875971502703
0,8,1.7084,7,7,2.7846,0,0,1,4,-0.4818,2,-0.293,0,"White","With family (commuting)","Male",0,43,1,3.1,2.57222,2.57222,26,2.1,3.1,3,2,3,4,3,4,4,3,3,3,3,4,3,3,4,3,3,4,4,4,3,7,7,7,7,7,2,2,2,3,2508,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.775661981800374
1,7,0.7084,7,6,1.7846,0,0,0,6,1.5182,1,-1.293,0,"Asian","With family (commuting)","Female",0,9,0,-0.3,-0.827780000000004,0,-9,-1.4,-0.4,4,4,4,4,4,3,3,4,3,2,3,2,3,3,3,1,1,1,1,2,1,7,7,7,7,7,1,3,3,2,2509,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",1.29917468891091
0,6,-0.2916,7,7,2.7846,0,1,0,4,-0.4818,3,0.707,0,"Asian","With family (commuting)","Female",1,29,1,1.7,1.17222,1.17222,-12,-1.7,-0.7,2,3,3,3,3,3,3,2,2,3,3,3,3,2,2,5,5,4,4,5,5,5,5,5,5,6,3,2,2,3,2510,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.92314076080365
0,5,-1.2916,7,1,-3.2154,1,0,1,4,-0.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",1,8,0,-0.4,-0.927780000000004,0,11,0.6,1.6,3,3,3,3,3,4,2,4,2,3,2,3,2,3,3,5,5,4,5,5,5,5,5,5,5,NA,2,2,2,1,2511,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.332632091803084
1,7,0.7084,7,3,-1.2154,1,0,0,3,-1.4818,1,-1.293,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,4,0,-0.8,-1.32778,0,32,2.7,3.7,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,NA,3,3,3,3,6,6,6,NA,6,1,3,2,2,2512,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.814329277961705
0,8,1.7084,7,7,2.7846,0,1,1,4,-0.4818,3,0.707,0,"Asian","With family (commuting)","Male",0,33,1,2.1,1.57222,1.57222,-13,-1.8,-0.8,2,3,2,4,4,3,4,3,3,4,3,3,3,3,4,2,2,3,2,3,2,5,5,6,6,5,3,3,2,1,2513,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.563742406190218
1,5,-1.2916,7,2,-2.2154,1,0,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,38,1,2.6,2.07222,2.07222,33,2.8,3.8,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,5,5,5,5,6,6,3,4,4,4,4,3,2,3,2,2514,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",2.09419147527548
1,7,0.7084,7,5,0.7846,0,0,1,4,-0.4818,1,-1.293,0,"White","With family (commuting)","Female",1,31,1,1.9,1.37222,1.37222,23,1.8,2.8,3,4,3,2,2,2,2,2,4,4,3,4,3,3,3,2,3,3,2,2,2,6,6,6,6,6,1,4,2,2,2515,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.28589769419717
0,6,-0.2916,7,5,0.7846,0,1,1,5,0.5182,2,-0.293,0,"Asian","With family (commuting)","Male",0,44,1,3.2,2.67222,2.67222,27,2.2,3.2,3,3,2,4,4,4,4,4,3,3,3,3,3,3,3,5,NA,4,4,4,4,5,5,4,5,5,2,1,2,3,2516,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.21862552806062
1,4,-2.2916,6,1,-3.2154,1,0,1,6,1.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Male",0,2,0,-1,-1.52778,0,1,-0.4,0.6,3,2,3,3,3,4,4,3,3,3,2,2,3,3,3,3,3,4,NA,4,3,6,6,5,5,6,2,3,1,2,2517,1,2,1,2,"Latino First-Gen Striver","non_FASt_1_11",0.245624437259072
0,5,-1.2916,6,2,-2.2154,0,0,0,3,-1.4818,3,0.707,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,4,0,-0.8,-1.32778,0,6,0.1,1.1,2,1,1,3,3,4,3,3,4,4,4,4,4,3,2,5,5,4,5,5,4,5,5,5,5,5,3,2,2,1,2518,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.394169076031621
1,8,1.7084,7,7,2.7846,0,1,1,7,2.5182,3,0.707,0,"White","On-campus (residence hall)","Female",0,37,1,2.5,1.97222,1.97222,-15,-2,-1,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,2,NA,2,2,2,2,5,5,5,5,5,3,1,3,1,2519,2,4,1,6,"White Residential Traditional","FASt_12plus",0.587904982909451
0,7,0.7084,6,6,1.7846,0,0,0,2,-2.4818,2,-0.293,1,"Other/Multiracial/Unknown","With family (commuting)","Male",0,3,0,-0.9,-1.42778,0,0,-0.5,0.5,3,2,2,3,3,3,3,3,2,2,3,2,2,2,2,4,4,4,4,4,5,6,5,6,5,5,2,1,2,2,2520,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",1.33061802980323
1,8,1.7084,7,6,1.7846,0,1,1,6,1.5182,3,0.707,0,"White","Off-campus (rent/apartment)","Female",0,63,1,5.1,4.57222,4.57222,-8,-1.3,-0.3,3,3,3,2,2,2,2,2,4,4,4,4,4,3,3,4,3,4,3,3,4,5,4,5,5,5,3,2,3,1,2521,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.717550953916373
