cohort,hgrades,hgrades_c,Cgrades,bparented,bparented_c,pell,hapcl,hprecalc13,hchallenge,hchallenge_c,cSFcareer,cSFcareer_c,firstgen,re_all,living18,sex,StemMaj,trnsfr_cr,x_FASt,credit_dose,credit_dose_c,XZ_c,r,r_minus,r_plus,sbmyself,sbvalued,sbcommunity,pgthink,pganalyze,pgwork,pgvalues,pgprobsolve,SEwellness,SEnonacad,SEactivities,SEacademic,SEdiverse,evalexp,sameinst,MHWdacad,MHWdlonely,MHWdmental,MHWdexhaust,MHWdsleep,MHWdfinancial,QIstudent,QIadvisor,QIfaculty,QIstaff,QIadmin,SFcareer,SFotherwork,SFdiscuss,SFperform,id,DE_group_temp,hdc17,DC_student
1,5,-1.6163999999999996,6,6,-0.0411999999999999,0,0,1,5,0.5182000000000002,3,0.6842000000000001,0,White,With family (commuting),Male,1,14,1,0.2216183465511076,-0.8438701535813219,-0.8438701535813219,-4,-0.9,0.09999999999999998,3,3,3,3,2,3,3,3,4,3,3,3,3,2,2,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3,2,3,2,1930,2,6,1
0,6,-0.6163999999999996,6,6,-0.0411999999999999,1,0,0,5,0.5182000000000002,3,0.6842000000000001,1,White,Off-campus (rent/apartment),Female,0,9,0,0.0,-1.0654885001324295,-0.0,2,-0.3,0.7,2,2,2,3,3,3,3,3,2,2,2,2,3,2,2,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3,3,4,2,1931,1,2,1
0,5,-1.6163999999999996,7,8,1.9588,1,0,1,5,0.5182000000000002,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Male,1,8,0,0.0,-1.0654885001324295,-0.0,12,0.7,1.7,3,2,2,3,3,3,3,3,2,2,2,2,2,3,2,5.0,,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2,3,2,2,1932,1,3,1
0,5,-1.6163999999999996,7,5,-1.0412,1,0,0,5,0.5182000000000002,3,0.6842000000000001,1,White,With family (commuting),Female,0,7,0,0.0,-1.0654885001324295,-0.0,5,0.0,1.0,2,3,2,3,3,3,4,3,3,4,2,3,3,3,3,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,3,2,2,2,1933,1,3,1
0,7,0.3836000000000004,7,6,-0.0411999999999999,0,0,0,4,-0.4817999999999998,1,-1.3157999999999999,0,Asian,With family (commuting),Male,1,41,1,2.9705389186750266,1.9050504185425972,1.9050504185425972,1,-0.4,0.6,2,2,2,4,2,4,4,4,3,3,4,3,3,2,2,4.0,4.0,4.0,4.0,4.0,,,6.0,6.0,6.0,5.0,1,2,2,3,1934,2,4,1
1,7,0.3836000000000004,5,6,-0.0411999999999999,1,1,0,5,0.5182000000000002,2,-0.31579999999999986,1,Hispanic/Latino,On-campus (residence hall),Female,0,34,1,2.2899754537808468,1.2244869536484173,1.2244869536484173,19,1.4,2.4,3,3,4,4,4,4,4,4,3,3,4,3,3,4,4,5.0,4.0,4.0,4.0,3.0,5.0,6.0,6.0,7.0,7.0,6.0,2,2,4,2,1935,2,6,1
0,7,0.3836000000000004,7,5,-1.0412,0,0,1,6,1.5182000000000002,4,1.6842000000000001,0,White,On-campus (residence hall),Male,0,11,0,0.0,-1.0654885001324295,-0.0,22,1.7000000000000002,2.7,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3.0,3.0,3.0,3.0,,4.0,5.0,5.0,5.0,5.0,5.0,4,3,3,2,1936,1,2,1
1,5,-1.6163999999999996,7,6,-0.0411999999999999,0,0,0,4,-0.4817999999999998,3,0.6842000000000001,1,White,Off-campus (rent/apartment),Male,0,0,0,0.0,-1.0654885001324295,-0.0,21,1.6,2.6,2,2,2,2,2,2,2,1,3,2,3,3,2,2,2,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3,2,3,2,1937,0,3,1
1,8,1.3836000000000004,6,5,-1.0412,0,0,0,3,-1.4817999999999998,2,-0.31579999999999986,0,White,On-campus (residence hall),Female,0,10,0,0.0,-1.0654885001324295,-0.0,5,0.0,1.0,4,4,4,3,3,4,3,3,4,3,3,4,4,4,3,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,6.0,2,2,1,2,1938,1,3,1
0,7,0.3836000000000004,7,5,-1.0412,0,1,1,4,-0.4817999999999998,3,0.6842000000000001,0,White,On-campus (residence hall),Female,0,56,1,4.429035175999685,3.3635466758672554,3.3635466758672554,20,1.5,2.5,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,3,2,2,2,1939,2,4,1
0,7,0.3836000000000004,7,6,-0.0411999999999999,0,0,0,4,-0.4817999999999998,3,0.6842000000000001,0,White,On-campus (residence hall),Male,0,4,0,0.0,-1.0654885001324295,-0.0,-10,-1.5,-0.5,3,4,4,4,4,4,4,4,4,4,3,3,3,4,3,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,3,1,3,1,1940,1,2,1
0,6,-0.6163999999999996,7,7,0.9588000000000001,1,0,0,4,-0.4817999999999998,4,1.6842000000000001,0,White,Off-campus (rent/apartment),Male,0,6,0,0.0,-1.0654885001324295,-0.0,2,-0.3,0.7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.0,4.0,5.0,4.0,,4.0,3.0,3.0,2.0,3.0,3.0,4,2,2,2,1941,1,1,0
1,8,1.3836000000000004,7,5,-1.0412,1,0,0,4,-0.4817999999999998,2,-0.31579999999999986,1,Black/African American,Off-campus (rent/apartment),Male,0,9,0,0.0,-1.0654885001324295,-0.0,5,0.0,1.0,2,2,2,3,3,2,3,3,3,2,3,2,2,2,2,3.0,3.0,,3.0,4.0,3.0,,6.0,6.0,6.0,5.0,2,1,2,3,1942,1,3,1
0,6,-0.6163999999999996,7,6,-0.0411999999999999,0,1,1,5,0.5182000000000002,2,-0.31579999999999986,0,Asian,On-campus (residence hall),Male,0,66,1,5.46130161027475,4.395813110142321,4.395813110142321,28,2.3,3.3,3,3,3,4,3,3,4,3,3,3,3,3,2,3,4,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,2,3,1,2,1943,2,7,1
0,7,0.3836000000000004,7,7,0.9588000000000001,0,0,1,7,2.5182,1,-1.3157999999999999,0,Asian,With family (commuting),Female,0,70,1,5.82340021253828,4.75791171240585,4.75791171240585,-9,-1.4,-0.4,2,2,2,4,3,3,3,4,3,3,3,3,3,2,3,5.0,5.0,5.0,5.0,4.0,,7.0,7.0,7.0,7.0,7.0,1,2,3,1,1944,2,4,1
0,6,-0.6163999999999996,7,7,0.9588000000000001,1,1,0,4,-0.4817999999999998,3,0.6842000000000001,0,White,Off-campus (rent/apartment),Female,0,10,0,0.0,-1.0654885001324295,-0.0,13,0.8,1.8,3,4,3,3,3,3,2,3,3,2,3,2,2,4,4,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3,2,3,3,1945,1,1,0
0,7,0.3836000000000004,6,8,1.9588,1,0,0,5,0.5182000000000002,3,0.6842000000000001,1,Other/Multiracial/Unknown,With family (commuting),Male,1,43,1,3.143788079816234,2.0782995796838044,2.0782995796838044,4,-0.09999999999999998,0.9,3,3,3,3,3,4,3,3,3,2,3,3,3,4,3,3.0,4.0,4.0,4.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,3,1,2,3,1946,2,4,1
0,8,1.3836000000000004,7,7,0.9588000000000001,0,1,0,3,-1.4817999999999998,1,-1.3157999999999999,0,Asian,With family (commuting),Female,1,63,1,5.155190220193015,4.089701720060585,4.089701720060585,18,1.3,2.3,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4.0,3.0,3.0,4.0,3.0,3.0,7.0,6.0,6.0,6.0,5.0,1,2,3,2,1947,2,5,1
1,7,0.3836000000000004,7,5,-1.0412,0,1,1,7,2.5182,2,-0.31579999999999986,0,White,On-campus (residence hall),Male,0,4,0,0.0,-1.0654885001324295,-0.0,-10,-1.5,-0.5,4,4,4,3,4,3,3,2,3,3,3,3,4,3,3,4.0,4.0,4.0,4.0,3.0,,6.0,7.0,6.0,7.0,6.0,2,2,2,2,1948,1,2,1
1,8,1.3836000000000004,7,5,-1.0412,1,1,1,4,-0.4817999999999998,4,1.6842000000000001,1,Asian,With family (commuting),Female,0,60,1,4.805333015191993,3.739844515059563,3.739844515059563,27,2.2,3.2,2,1,1,4,4,4,4,3,3,3,3,3,3,3,3,6.0,5.0,5.0,6.0,5.0,6.0,2.0,3.0,2.0,3.0,3.0,4,4,2,2,1949,2,6,1
1,7,0.3836000000000004,7,8,1.9588,0,0,0,3,-1.4817999999999998,4,1.6842000000000001,0,White,On-campus (residence hall),Female,0,20,1,0.8790557989370569,-0.18643270119537259,-0.18643270119537259,3,-0.2,0.8,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3.0,2.0,,2.0,2.0,3.0,5.0,6.0,6.0,6.0,5.0,4,1,1,2,1950,2,5,1
0,8,1.3836000000000004,7,6,-0.0411999999999999,0,1,0,5,0.5182000000000002,2,-0.31579999999999986,0,Asian,Off-campus (rent/apartment),Male,0,72,1,6.054003833597372,4.988515333464942,4.988515333464942,7,0.19999999999999996,1.2,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3.0,3.0,,3.0,3.0,3.0,6.0,6.0,6.0,6.0,5.0,2,1,1,2,1951,2,5,1
1,8,1.3836000000000004,7,6,-0.0411999999999999,1,0,1,5,0.5182000000000002,1,-1.3157999999999999,1,Hispanic/Latino,With family (commuting),Male,1,80,1,6.8,5.734511499867571,5.734511499867571,-11,-1.6,-0.6000000000000001,3,3,3,2,3,2,1,2,2,2,1,2,2,2,2,5.0,4.0,5.0,5.0,5.0,4.0,,5.0,5.0,6.0,5.0,1,4,2,2,1952,2,4,1
1,7,0.3836000000000004,7,5,-1.0412,1,0,0,4,-0.4817999999999998,1,-1.3157999999999999,1,White,With family (commuting),Female,0,11,0,0.0,-1.0654885001324295,-0.0,-11,-1.6,-0.6000000000000001,4,3,4,3,3,3,3,3,3,3,2,2,3,3,3,2.0,2.0,3.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,1,1,3,2,1953,1,2,1
0,7,0.3836000000000004,7,5,-1.0412,0,0,1,4,-0.4817999999999998,2,-0.31579999999999986,0,White,With family (commuting),Female,1,27,1,1.5788422459416303,0.5133537458092008,0.5133537458092008,19,1.4,2.4,3,3,4,4,3,4,3,3,4,3,3,3,4,3,3,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,2,1,2,1,1954,2,5,1
1,5,-1.6163999999999996,7,7,0.9588000000000001,1,0,0,6,1.5182000000000002,2,-0.31579999999999986,0,Asian,With family (commuting),Female,0,0,0,0.0,-1.0654885001324295,-0.0,2,-0.3,0.7,2,3,2,2,2,2,3,3,2,3,2,2,3,2,3,5.0,5.0,5.0,5.0,6.0,4.0,,4.0,5.0,5.0,6.0,2,2,2,1,1955,0,1,0
1,7,0.3836000000000004,7,5,-1.0412,0,1,0,5,0.5182000000000002,3,0.6842000000000001,0,Asian,With family (commuting),Male,0,29,1,1.7523759097346037,0.6868874096021742,0.6868874096021742,-9,-1.4,-0.4,2,2,2,3,3,4,4,3,2,2,2,2,3,4,3,5.0,5.0,5.0,5.0,4.0,,5.0,6.0,6.0,5.0,5.0,3,3,3,3,1956,2,6,1
1,7,0.3836000000000004,7,8,1.9588,0,1,0,7,2.5182,3,0.6842000000000001,1,White,Off-campus (rent/apartment),Female,0,9,0,0.0,-1.0654885001324295,-0.0,11,0.6000000000000001,1.6,2,2,2,2,3,2,2,2,2,1,3,2,2,3,3,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3,1,3,2,1957,1,1,0
1,7,0.3836000000000004,7,5,-1.0412,1,0,0,5,0.5182000000000002,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,1,15,1,0.37793296845273383,-0.6875555316796956,-0.6875555316796956,-15,-2.0,-1.0,2,2,3,2,3,3,2,2,1,1,1,1,1,3,3,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,2,1,2,3,1958,2,5,1
0,8,1.3836000000000004,7,8,1.9588,1,1,0,6,1.5182000000000002,1,-1.3157999999999999,0,Hispanic/Latino,On-campus (residence hall),Male,0,41,1,2.921661387060511,1.8561728869280816,1.8561728869280816,1,-0.4,0.6,3,2,2,3,3,3,2,3,4,4,4,4,4,4,4,2.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,5.0,,4.0,1,1,2,2,1959,2,7,1
0,8,1.3836000000000004,7,6,-0.0411999999999999,0,1,1,4,-0.4817999999999998,2,-0.31579999999999986,0,Asian,With family (commuting),Female,0,11,0,0.0,-1.0654885001324295,-0.0,34,2.9,3.9,3,2,2,3,2,3,3,3,2,2,3,2,2,3,3,5.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,5.0,2,2,3,3,1960,1,2,1
1,8,1.3836000000000004,7,5,-1.0412,1,0,0,5,0.5182000000000002,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,1,11,0,0.0,-1.0654885001324295,-0.0,13,0.8,1.8,2,2,2,3,3,3,4,3,3,3,3,3,3,3,2,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2,1,3,2,1961,1,3,1
0,7,0.3836000000000004,6,6,-0.0411999999999999,1,1,1,5,0.5182000000000002,3,0.6842000000000001,0,White,Off-campus (rent/apartment),Female,0,65,1,5.339148799921269,4.273660299788839,4.273660299788839,-12,-1.7,-0.7,4,4,4,3,2,3,3,3,4,3,3,4,3,4,4,2.0,3.0,2.0,3.0,2.0,2.0,5.0,6.0,5.0,6.0,6.0,3,2,3,1,1962,2,7,1
0,6,-0.6163999999999996,7,6,-0.0411999999999999,1,1,0,3,-1.4817999999999998,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,1,31,1,1.9561663701910157,0.8906778700585862,0.8906778700585862,-11,-1.6,-0.6000000000000001,3,2,2,3,4,3,3,4,2,3,2,2,2,2,2,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,2,2,2,2,1963,2,7,1
0,8,1.3836000000000004,7,5,-1.0412,0,0,1,4,-0.4817999999999998,2,-0.31579999999999986,1,Asian,Off-campus (rent/apartment),Female,0,37,1,2.5440857469040297,1.4785972467716002,1.4785972467716002,5,0.0,1.0,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,2.0,2.0,2.0,2.0,2.0,2.0,6.0,7.0,7.0,6.0,7.0,2,3,3,1,1964,2,7,1
0,5,-1.6163999999999996,7,6,-0.0411999999999999,1,0,0,5,0.5182000000000002,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Male,0,14,1,0.27928910661993755,-0.7861993935124919,-0.7861993935124919,27,2.2,3.2,1,2,2,2,2,3,3,3,3,3,3,2,2,3,3,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3,3,3,2,1965,2,5,1
0,7,0.3836000000000004,7,6,-0.0411999999999999,1,1,1,4,-0.4817999999999998,3,0.6842000000000001,0,White,Off-campus (rent/apartment),Female,0,2,0,0.0,-1.0654885001324295,-0.0,7,0.19999999999999996,1.2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,,,3,2,3,2,1966,1,1,0
0,5,-1.6163999999999996,6,5,-1.0412,1,0,0,4,-0.4817999999999998,3,0.6842000000000001,1,Black/African American,On-campus (residence hall),Female,0,9,0,0.0,-1.0654885001324295,-0.0,-4,-0.9,0.09999999999999998,3,3,3,3,3,3,3,4,2,2,2,2,2,3,3,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,,6.0,3,1,2,1,1967,1,2,1
1,8,1.3836000000000004,7,6,-0.0411999999999999,1,0,0,5,0.5182000000000002,1,-1.3157999999999999,1,Hispanic/Latino,With family (commuting),Female,0,56,1,4.458033299876394,3.392544799743965,3.392544799743965,3,-0.2,0.8,2,2,3,3,4,4,3,3,2,2,2,3,2,3,3,5.0,5.0,,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,1,3,3,2,1968,2,6,1
1,5,-1.6163999999999996,6,6,-0.0411999999999999,0,0,0,4,-0.4817999999999998,2,-0.31579999999999986,0,White,Off-campus (rent/apartment),Female,0,3,0,0.0,-1.0654885001324295,-0.0,16,1.1,2.1,3,3,2,3,3,3,3,3,3,3,3,2,2,2,2,3.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,2,2,3,2,1969,1,3,1
0,7,0.3836000000000004,7,8,1.9588,0,0,0,5,0.5182000000000002,3,0.6842000000000001,1,Hispanic/Latino,On-campus (residence hall),Female,0,51,1,3.9332512234946364,2.867762723362207,2.867762723362207,30,2.5,3.5,3,3,3,3,2,3,3,2,4,4,3,3,3,3,3,4.0,4.0,4.0,4.0,5.0,4.0,6.0,5.0,5.0,6.0,6.0,3,1,2,2,1970,2,6,1
1,6,-0.6163999999999996,6,7,0.9588000000000001,1,0,0,4,-0.4817999999999998,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,0,7,0,0.0,-1.0654885001324295,-0.0,-10,-1.5,-0.5,3,3,3,3,2,3,2,2,2,3,2,2,2,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,2,4,3,2,1971,1,2,1
0,6,-0.6163999999999996,7,5,-1.0412,1,0,0,4,-0.4817999999999998,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Male,1,9,0,0.0,-1.0654885001324295,-0.0,-11,-1.6,-0.6000000000000001,2,3,3,2,2,2,2,3,3,3,2,2,2,2,2,4.0,4.0,4.0,3.0,4.0,4.0,,5.0,5.0,5.0,5.0,3,2,1,3,1972,1,3,1
0,6,-0.6163999999999996,6,5,-1.0412,1,0,0,2,-2.4818,3,0.6842000000000001,0,Hispanic/Latino,With family (commuting),Male,0,5,0,0.0,-1.0654885001324295,-0.0,6,0.09999999999999998,1.1,2,2,2,3,3,3,4,3,3,2,3,2,2,3,3,3.0,3.0,2.0,3.0,,3.0,6.0,6.0,5.0,6.0,5.0,3,2,4,2,1973,1,1,0
0,5,-1.6163999999999996,6,8,1.9588,1,0,0,6,1.5182000000000002,1,-1.3157999999999999,1,Hispanic/Latino,With family (commuting),Female,0,7,0,0.0,-1.0654885001324295,-0.0,1,-0.4,0.6,2,2,2,4,4,3,4,3,2,1,3,2,2,3,3,4.0,5.0,5.0,4.0,5.0,4.0,,4.0,5.0,4.0,5.0,1,3,3,2,1974,1,2,1
0,6,-0.6163999999999996,6,7,0.9588000000000001,0,0,0,5,0.5182000000000002,3,0.6842000000000001,1,Black/African American,Off-campus (rent/apartment),Male,0,3,0,0.0,-1.0654885001324295,-0.0,12,0.7,1.7,3,2,2,3,2,3,3,3,3,4,4,4,4,3,3,3.0,2.0,,3.0,2.0,3.0,6.0,6.0,6.0,6.0,,3,4,2,2,1975,1,2,1
0,7,0.3836000000000004,7,6,-0.0411999999999999,0,0,0,4,-0.4817999999999998,2,-0.31579999999999986,0,Asian,With family (commuting),Female,0,44,1,3.220556088792809,2.1550675886603794,2.1550675886603794,23,1.7999999999999998,2.8,1,1,1,3,2,3,4,3,1,2,1,2,2,2,2,5.0,5.0,5.0,5.0,5.0,,4.0,4.0,4.0,4.0,5.0,2,1,4,2,1976,2,7,1
0,8,1.3836000000000004,7,7,0.9588000000000001,1,0,1,2,-2.4818,1,-1.3157999999999999,1,Hispanic/Latino,With family (commuting),Male,0,18,1,0.6109321149561492,-0.4545563851762803,-0.4545563851762803,23,1.7999999999999998,2.8,2,3,3,3,3,3,3,3,2,2,3,3,2,2,3,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,1,4,2,2,1977,2,6,1
0,8,1.3836000000000004,7,5,-1.0412,0,1,0,6,1.5182000000000002,2,-0.31579999999999986,1,Asian,With family (commuting),Male,1,3,0,0.0,-1.0654885001324295,-0.0,6,0.09999999999999998,1.1,2,2,3,4,4,4,4,4,3,3,3,3,3,3,2,4.0,4.0,3.0,,3.0,3.0,6.0,6.0,6.0,7.0,6.0,2,2,4,2,1978,1,1,0
1,6,-0.6163999999999996,7,5,-1.0412,1,0,0,2,-2.4818,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Male,0,19,1,0.7361558995241939,-0.32933260060823555,-0.32933260060823555,9,0.4,1.4,4,3,3,2,3,2,3,2,3,2,2,3,2,3,3,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2,2,2,3,1979,2,6,1
0,6,-0.6163999999999996,7,6,-0.0411999999999999,0,0,1,4,-0.4817999999999998,2,-0.31579999999999986,0,White,On-campus (residence hall),Female,0,20,1,0.8261122272681203,-0.23937627286430918,-0.23937627286430918,-10,-1.5,-0.5,4,4,4,3,4,4,4,4,3,4,3,3,3,3,3,2.0,,3.0,2.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,2,2,3,3,1980,2,4,1
1,7,0.3836000000000004,6,5,-1.0412,1,0,1,2,-2.4818,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,0,6,0,0.0,-1.0654885001324295,-0.0,9,0.4,1.4,2,2,2,2,2,3,2,3,3,2,3,3,2,3,3,5.0,4.0,4.0,4.0,,5.0,5.0,5.0,4.0,5.0,6.0,2,3,2,4,1981,1,2,1
1,5,-1.6163999999999996,7,5,-1.0412,1,0,0,4,-0.4817999999999998,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Male,0,5,0,0.0,-1.0654885001324295,-0.0,22,1.7000000000000002,2.7,3,4,4,2,2,3,3,3,1,1,2,1,1,3,3,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,2,2,2,3,1982,1,3,1
1,8,1.3836000000000004,7,5,-1.0412,0,0,0,3,-1.4817999999999998,2,-0.31579999999999986,0,Asian,With family (commuting),Female,1,2,0,0.0,-1.0654885001324295,-0.0,4,-0.09999999999999998,0.9,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,5.0,2,3,3,1,1983,1,1,0
1,6,-0.6163999999999996,7,5,-1.0412,1,0,0,4,-0.4817999999999998,2,-0.31579999999999986,0,Other/Multiracial/Unknown,On-campus (residence hall),Female,0,14,1,0.20962590238112727,-0.8558625977513021,-0.8558625977513021,32,2.7,3.7,3,4,4,3,4,3,3,4,3,3,2,3,4,3,2,4.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,5.0,6.0,6.0,2,2,1,1,1984,2,5,1
0,7,0.3836000000000004,7,7,0.9588000000000001,0,0,0,3,-1.4817999999999998,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Male,1,29,1,1.7497933856595111,0.6843048855270817,0.6843048855270817,34,2.9,3.9,3,3,3,1,1,2,1,1,4,3,3,3,3,3,3,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,,6.0,6.0,3,2,2,2,1985,2,6,1
0,5,-1.6163999999999996,6,7,0.9588000000000001,1,0,0,5,0.5182000000000002,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Male,0,6,0,0.0,-1.0654885001324295,-0.0,26,2.1,3.1,3,3,3,2,2,2,3,3,2,3,2,2,3,3,3,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,2,3,2,1986,1,2,1
0,5,-1.6163999999999996,6,6,-0.0411999999999999,1,0,0,5,0.5182000000000002,2,-0.31579999999999986,1,White,With family (commuting),Male,0,4,0,0.0,-1.0654885001324295,-0.0,19,1.4,2.4,2,3,2,3,3,3,3,3,2,2,2,2,2,2,2,5.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,5.0,5.0,2,3,2,2,1987,1,2,1
0,6,-0.6163999999999996,7,5,-1.0412,1,0,0,3,-1.4817999999999998,3,0.6842000000000001,1,White,With family (commuting),Male,0,0,0,0.0,-1.0654885001324295,-0.0,4,-0.09999999999999998,0.9,3,2,3,3,3,3,4,3,4,3,4,4,4,4,3,3.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,3,2,2,2,1988,0,3,1
1,7,0.3836000000000004,7,6,-0.0411999999999999,1,0,0,4,-0.4817999999999998,4,1.6842000000000001,0,Black/African American,On-campus (residence hall),Female,0,8,0,0.0,-1.0654885001324295,-0.0,7,0.19999999999999996,1.2,2,2,2,4,3,4,3,3,2,2,1,2,1,3,2,,3.0,3.0,2.0,2.0,,4.0,4.0,5.0,5.0,5.0,4,2,3,2,1989,1,2,1
0,7,0.3836000000000004,7,5,-1.0412,1,0,0,7,2.5182,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,0,8,0,0.0,-1.0654885001324295,-0.0,25,2.0,3.0,3,3,3,3,3,3,3,3,4,3,3,3,3,2,2,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,2,1,3,2,1990,1,1,0
0,6,-0.6163999999999996,6,5,-1.0412,1,0,1,6,1.5182000000000002,3,0.6842000000000001,1,White,With family (commuting),Male,1,4,0,0.0,-1.0654885001324295,-0.0,21,1.6,2.6,3,2,3,2,1,2,3,1,4,3,4,3,3,2,2,3.0,2.0,2.0,2.0,3.0,3.0,4.0,,4.0,4.0,3.0,3,2,4,2,1991,1,2,1
0,8,1.3836000000000004,7,5,-1.0412,0,1,0,4,-0.4817999999999998,2,-0.31579999999999986,0,Asian,With family (commuting),Female,0,33,1,2.192613467326381,1.1271249671939514,1.1271249671939514,31,2.6,3.6,2,3,2,2,3,3,3,2,2,2,2,3,3,3,3,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,2,4,3,2,1992,2,4,1
1,5,-1.6163999999999996,6,6,-0.0411999999999999,1,0,0,4,-0.4817999999999998,2,-0.31579999999999986,1,White,With family (commuting),Female,0,3,0,0.0,-1.0654885001324295,-0.0,-9,-1.4,-0.4,3,3,3,4,3,3,4,4,2,2,2,1,1,3,2,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2,2,3,2,1993,1,3,1
0,7,0.3836000000000004,7,6,-0.0411999999999999,1,0,1,5,0.5182000000000002,3,0.6842000000000001,1,Hispanic/Latino,On-campus (residence hall),Female,1,80,1,6.8,5.734511499867571,5.734511499867571,-3,-0.8,0.2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,3,2,3,1,1994,2,5,1
1,7,0.3836000000000004,7,5,-1.0412,1,1,0,4,-0.4817999999999998,2,-0.31579999999999986,0,Hispanic/Latino,With family (commuting),Male,0,4,0,0.0,-1.0654885001324295,-0.0,28,2.3,3.3,2,2,2,3,2,3,3,3,2,1,1,1,1,3,3,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,2,3,3,2,1995,1,1,0
0,7,0.3836000000000004,7,6,-0.0411999999999999,1,1,0,5,0.5182000000000002,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,0,25,1,1.3176062650529605,0.25211776492053106,0.25211776492053106,-4,-0.9,0.09999999999999998,3,3,2,2,2,2,2,2,2,2,1,2,2,3,3,,4.0,4.0,4.0,5.0,5.0,3.0,,3.0,3.0,2.0,2,2,3,2,1996,2,4,1
