cohort,hgrades,bparented,bparented_c,pell,hapcl,hprecalc13,hchallenge,hchallenge_c,cSFcareer,cSFcareer_c,firstgen,re_all,living18,sex,trnsfr_cr,x_FASt,credit_dose,credit_dose_c,XZ_c,EmoDiss,QualEngag,DevAdj,sbmyself,sbvalued,sbcommunity,pgthink,pganalyze,pgwork,pgvalues,pgprobsolve,SEwellness,SEnonacad,SEactivities,SEacademic,SEdiverse,evalexp,sameinst,MHWdacad,MHWdlonely,MHWdmental,MHWdexhaust,MHWdsleep,MHWdfinancial,QIstudent,QIadvisor,QIfaculty,QIstaff,QIadmin,SFcareer,SFotherwork,SFdiscuss,SFperform
1,5,3.900995426602755,1.0543346274065035,0,1,0,4.8765060047032245,1.8822855669065182,3.6594415669972746,0.4681317792030182,0,Hispanic/Latino,On-campus (residence hall),Man,3,0,-0.9,-0.6460333333333333,-0.0,,,,4,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,2,2,2,3,2,5,5,5,5,5,4,3,3,3
0,6,3.2251315443943107,0.37847074519805934,0,1,0,3.6824466136090073,0.6882261758123009,3.475225706011507,0.2839159182172506,0,White,On-campus (residence hall),Man,8,0,-0.4,-0.14603333333333335,-0.0,,,,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,2,1,2,2,3,2,4,5,6,4,6,3,2,3,3
1,7,2.370924213460643,-0.4757365857356084,0,1,1,2.141943269458857,-0.8522771683378494,2.091334241006715,-1.0999755467875416,1,Asian,On-campus (residence hall),Woman,29,1,1.7,1.9539666666666666,1.9539666666666666,,,,4,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,2,2,2,1,2,7,3,4,3,3,3,3,3,3
0,6,3.4540700270036324,0.607409227807381,1,0,1,3.132182020454808,0.13796158265810154,3.5914104224100867,0.40010063461583023,1,White,On-campus (residence hall),Woman,11,0,-0.1,0.15396666666666667,0.0,,,,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,3,2,3,2,3,3,3,4,6,4,2,3,2,2,2
0,6,1.0727999098046699,-1.7738608893915815,1,0,0,4.48422327989644,1.490002842099734,3.3711398500670584,0.17983006227280196,1,Hispanic/Latino,Off-campus (rent/apartment),Woman,4,0,-0.8,-0.5460333333333334,-0.0,,,,3,3,2,2,3,3,2,2,3,2,3,3,3,3,3,3,2,2,2,3,3,2,3,3,3,4,2,3,2,2
0,9,2.3324918509249026,-0.5141689482713487,0,1,1,4.003756701488097,1.0095362636913907,2.754333692480616,-0.43697609531364057,0,Asian,With family (commuting),Man,25,1,1.3,1.5539666666666667,1.5539666666666667,,,,4,3,3,3,4,3,3,4,3,3,3,4,3,4,4,2,3,2,2,2,2,4,4,6,4,3,3,3,3,3
1,6,1.3824403978089868,-1.4642204013872646,0,1,1,2.9557868693139224,-0.0384335684827839,1.8274292149452755,-1.363880572848981,1,Hispanic/Latino,On-campus (residence hall),Woman,18,1,0.6,0.8539666666666667,0.8539666666666667,,,,2,3,2,3,3,2,3,3,2,2,2,3,2,2,3,3,2,3,3,3,2,4,5,4,2,5,3,3,2,3
0,5,1.9669170621638705,-0.8797437370323808,0,1,1,4.072505801844734,1.0782853640480279,2.5944053813388503,-0.5969044064554061,1,Hispanic/Latino,On-campus (residence hall),Woman,19,1,0.7,0.9539666666666666,0.9539666666666666,,,,3,3,3,3,3,3,3,2,2,2,2,3,2,3,3,3,2,3,2,3,3,5,5,5,3,5,3,2,2,3
0,7,2.420630148511552,-0.42603065068469936,0,1,0,3.8414697314733997,0.8472492936766933,2.970000993275004,-0.22130879451925223,1,Other/Multiracial/Unknown,Off-campus (rent/apartment),Woman,15,1,0.3,0.5539666666666667,0.5539666666666667,,,,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,3,2,2,2,3,3,4,4,4,4,3,2,1,2,2
1,8,2.0785670522957704,-0.7680937469004809,0,1,1,1.7735688566609822,-1.2206515811357241,3.243126945266631,0.051817157472374475,0,Hispanic/Latino,Off-campus (rent/apartment),Woman,16,1,0.4,0.6539666666666667,0.6539666666666667,,,,3,3,3,3,3,2,2,2,2,3,2,3,3,2,3,2,1,1,3,2,2,5,5,5,5,4,3,3,3,2
0,7,1.5961485838353564,-1.250512215360895,1,0,1,1.0619002766330954,-1.932320161163611,1.9302669082897748,-1.2610428795044817,1,Hispanic/Latino,With family (commuting),Woman,10,0,-0.2,0.05396666666666666,0.0,,,,2,2,1,3,3,2,3,2,1,2,2,2,2,2,2,1,3,2,2,3,2,3,3,6,3,3,2,2,2,2
0,6,3.080063787640184,0.2334029884439328,1,1,0,1.7260420216259957,-1.2681784161707106,2.2558553035048594,-0.935454484289397,1,Other/Multiracial/Unknown,On-campus (residence hall),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,2,3,3,3,3,3,3,2,2,2,2,3,3,2,2,3,3,4,2,6,5,6,4,4,3,3,3,3
0,8,2.9041197527307614,0.05745895353451003,1,1,1,2.3642312036299304,-0.6299892341667759,3.35075004327048,0.15944025547622376,0,Hispanic/Latino,With family (commuting),Woman,16,1,0.4,0.6539666666666667,0.6539666666666667,,,,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,2,2,1,2,4,4,5,4,4,2,3,3,2
0,8,2.0909352912620975,-0.7557255079341538,1,0,0,4.363030879076401,1.3688104412796949,2.891524889749808,-0.2997848980444484,0,Black/African American,Off-campus (rent/apartment),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,2,2,2,3,2,2,3,2,2,2,3,2,2,2,3,3,3,3,3,3,6,3,4,4,5,2,2,2,2
0,7,3.686250775288312,0.8395899760920607,1,1,1,3.0894652504363713,0.095244812639665,2.905776695746041,-0.2855330920482153,0,Hispanic/Latino,Off-campus (rent/apartment),Woman,7,0,-0.5,-0.24603333333333333,-0.0,,,,3,2,3,3,3,3,3,2,2,3,2,3,3,3,3,2,2,2,3,2,2,5,5,6,4,4,3,3,3,2
0,5,2.198326191102871,-0.6483346080933803,1,0,0,2.1751752907450923,-0.819045147051614,2.22132893544757,-0.9699808523466866,0,White,Off-campus (rent/apartment),Man,11,0,-0.1,0.15396666666666667,0.0,,,,3,3,3,3,2,3,3,3,3,2,2,2,2,4,3,1,3,3,2,2,2,4,5,5,6,5,3,2,3,3
0,8,1.4450241332704687,-1.4016366659257826,0,0,0,2.921739827552304,-0.07248061024440222,2.1204599157625577,-1.0708498720316988,1,Hispanic/Latino,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2,1,2,2,5,4,5,4,2,3,3,3,2
1,6,2.185555247673087,-0.6611055515231645,1,0,0,3.5101217168842185,0.5159012790875122,4.290081034929384,1.0987712471351272,0,Hispanic/Latino,With family (commuting),Woman,10,0,-0.2,0.05396666666666666,0.0,,,,3,3,2,3,3,3,3,3,3,3,2,3,2,3,2,2,2,1,2,3,1,4,4,4,4,4,3,3,3,3
0,6,1.9960023018933157,-0.8506584973029356,1,1,0,2.9252861725508783,-0.06893426524582802,3.0235152692409697,-0.16779451855328675,1,Hispanic/Latino,With family (commuting),Man,21,1,0.9,1.1539666666666668,1.1539666666666668,,,,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,1,2,1,2,3,2,5,4,5,5,6,2,2,2,2
1,7,1.7325634984026808,-1.1140973007935706,0,1,0,4.092906252529946,1.0986858147332401,1.8566813958754826,-1.3346283919187738,1,Hispanic/Latino,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,3,3,3,2,2,3,3,2,3,3,2,3,3,4,2,3,3,2,2,6,2,4,4,5,3,3,2,3
1,5,2.3508700745062048,-0.4957907246900466,0,0,1,2.202385723823534,-0.7918347139731723,5.142491244752338,1.9511814569580817,1,Hispanic/Latino,On-campus (residence hall),Woman,6,0,-0.6,-0.3460333333333333,-0.0,,,,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,1,2,3,2,5,4,4,5,5,3,3,3,3
0,9,2.8334639160570245,-0.013196883139226845,1,1,0,2.7012131773279906,-0.2930072604687157,1.5389840868760496,-1.6523257009182069,1,Hispanic/Latino,With family (commuting),Man,22,1,1.0,1.2539666666666667,1.2539666666666667,,,,3,3,2,3,3,3,3,4,2,2,3,3,2,2,3,2,2,2,2,3,2,5,5,5,4,3,2,3,3,4
0,7,1.0270551730662851,-1.8196056261299662,1,0,0,3.5950801195384523,0.600859681741746,3.7464954030550732,0.5551856152608168,1,Hispanic/Latino,With family (commuting),Woman,2,0,-1.0,-0.7460333333333333,-0.0,,,,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,2,1,2,2,3,2,5,6,6,5,4,3,3,3,3
1,7,3.6653327451659035,0.8186719459696521,1,0,0,3.902854045154448,0.9086336073577415,2.831903458671442,-0.3594063291228142,1,Asian,With family (commuting),Man,5,0,-0.7,-0.4460333333333333,-0.0,,,,3,3,1,2,2,3,3,2,3,2,2,2,2,3,3,2,2,2,3,2,1,4,4,5,4,4,2,2,3,3
1,5,2.0453550400873888,-0.8013057591088626,0,0,0,3.545597104769795,0.5513766669730886,4.663604527865489,1.472294740071233,0,Hispanic/Latino,With family (commuting),Woman,10,0,-0.2,0.05396666666666666,0.0,,,,1,2,1,2,2,3,2,2,1,1,1,2,2,2,2,2,2,3,1,2,2,4,4,4,4,4,2,2,3,2
1,8,0.975289966398758,-1.8713708327974934,0,1,1,3.129869164968067,0.13564872717136067,1.9301271783047702,-1.2611826094894862,0,Hispanic/Latino,On-campus (residence hall),Woman,12,1,0.0,0.2539666666666667,0.2539666666666667,,,,3,4,3,2,3,3,3,3,3,2,2,2,2,3,3,1,1,1,1,2,2,5,5,4,4,4,3,3,3,3
1,4,1.3446307833749966,-1.5020300158212547,1,1,1,2.201183352334084,-0.7930370854626223,2.867797464712183,-0.32351232308207356,1,Hispanic/Latino,With family (commuting),Woman,7,0,-0.5,-0.24603333333333333,-0.0,,,,2,2,1,2,2,2,2,3,2,2,2,3,2,2,3,3,2,3,3,4,2,4,3,4,5,3,2,2,3,2
0,9,2.684890624954298,-0.1617701742419535,1,0,0,2.1007502179350905,-0.8934702198616158,3.3405812518772082,0.14927146408295178,1,Asian,Off-campus (rent/apartment),Man,12,1,0.0,0.2539666666666667,0.2539666666666667,,,,2,2,2,3,2,3,3,2,3,3,2,2,1,2,2,3,3,3,3,4,2,4,4,5,4,5,2,3,2,3
1,8,3.6578198831291697,0.8111590839329184,1,0,0,3.874624873078831,0.8804044352821245,5.208920073930882,2.0176102861366254,1,Asian,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,2,2,3,2,1,5,5,6,2,5,3,3,3,3
1,4,2.5083598930138393,-0.33830090618241204,0,0,0,2.621455451614613,-0.3727649861820934,3.3725103220770447,0.18120053428278826,0,Hispanic/Latino,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,2,3,2,2,2,3,3,3,2,2,3,2,3,3,2,2,3,2,2,3,5,3,6,6,3,3,3,2,3
1,6,1.268157820142222,-1.5785029790540295,1,0,0,3.1337468947028704,0.13952645690616405,3.9702269548096885,0.778917167015432,1,Hispanic/Latino,Off-campus (rent/apartment),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,1,2,2,3,2,2,2,2,2,3,2,3,2,3,3,3,4,3,3,4,5,5,4,3,2,2,1,3
1,7,2.4375427619955388,-0.4091180372007126,0,1,1,2.957330549116796,-0.0368898886799105,3.354304380777736,0.1629945929834795,1,Asian,Off-campus (rent/apartment),Man,14,1,0.2,0.4539666666666667,0.4539666666666667,,,,3,3,2,2,3,3,3,2,3,3,2,3,3,3,3,2,2,2,2,2,3,6,7,6,7,6,3,2,3,2
1,5,2.5376881161823315,-0.3089726830139199,0,1,0,1.663185432625985,-1.3310350051707214,3.086321469114939,-0.10498831867931724,1,Hispanic/Latino,Off-campus (rent/apartment),Woman,3,0,-0.9,-0.6460333333333333,-0.0,,,,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,7,6,5,6,6,4,3,3,3
0,9,3.0697052312164717,0.22304443202022028,1,0,1,4.545559049054868,1.5513386112581613,2.202613160822564,-0.9886966269716924,0,White,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,2,3,2,3,3,3,3,2,3,3,3,3,2,3,2,2,2,2,2,4,4,4,4,3,3,3,3,3
1,8,3.212599916377506,0.3659391171812545,0,0,1,2.857706249802335,-0.1365141879943712,3.6065639887682797,0.4152542009740232,0,Hispanic/Latino,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,4,3,3,3,3,3,3,4,3,3,3,3,4,4,2,2,1,2,2,3,7,6,7,6,7,3,3,3,2
0,7,0.6483641491022938,-2.1982966500939574,1,0,1,3.609597347197778,0.6153769094010717,3.735208437051265,0.5438986492570086,0,Hispanic/Latino,With family (commuting),Man,16,1,0.4,0.6539666666666667,0.6539666666666667,,,,4,3,4,3,4,3,4,3,3,3,3,3,4,3,2,2,1,1,1,1,3,7,4,5,4,3,3,3,2,3
0,9,0.8532712875249909,-1.9933895116712605,0,1,1,1.4020406950482192,-1.5921797427484872,4.038140066580508,0.8468302787862512,1,Asian,With family (commuting),Man,16,1,0.4,0.6539666666666667,0.6539666666666667,,,,4,4,3,3,3,3,3,3,3,2,3,3,3,3,4,3,3,2,3,3,2,6,4,6,5,6,3,4,3,4
0,5,2.830242550682722,-0.016418248513529576,0,0,0,2.081436581568185,-0.9127838562285215,4.433766996748946,1.2424572089546895,0,Other/Multiracial/Unknown,Off-campus (rent/apartment),Man,6,0,-0.6,-0.3460333333333333,-0.0,,,,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,1,1,1,2,1,1,4,6,5,5,4,3,3,3,3
1,8,3.4458769892107064,0.599216190014455,0,1,0,3.0076869714228986,0.013466533626192323,3.3992942207595456,0.20798443296528912,0,Asian,Off-campus (rent/apartment),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,2,1,2,2,2,3,3,2,2,2,2,2,2,3,1,2,2,2,3,3,4,4,4,4,5,2,2,2,2
1,4,1.964916829536005,-0.8817439696602463,1,1,0,4.964927612389204,1.9707071745924973,3.9684506228172283,0.7771408350229718,1,White,On-campus (residence hall),Man,9,0,-0.3,-0.046033333333333315,-0.0,,,,3,2,2,4,3,2,2,3,2,3,3,2,2,3,2,3,3,2,3,3,4,7,4,3,4,3,3,3,3,3
0,6,4.846140690320055,1.9994798911238032,1,0,0,2.080257218697394,-0.9139632190993123,3.015029387586393,-0.1762804002078635,0,Hispanic/Latino,With family (commuting),Woman,3,0,-0.9,-0.6460333333333333,-0.0,,,,3,2,3,3,2,3,2,3,2,2,2,3,2,3,2,1,2,1,1,3,3,4,4,4,4,4,3,3,2,3
0,7,2.579383837860456,-0.26727696133579526,0,0,0,3.046366944675797,0.052146506879090726,4.731305227515287,1.539995439721031,1,Other/Multiracial/Unknown,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,2,2,3,3,3,2,3,2,2,2,2,2,2,3,3,2,3,2,3,2,6,5,5,7,5,3,3,2,3
1,5,0.21270727176763812,-2.633953527428613,0,0,0,3.2262594088147476,0.23203897101804127,2.185932532712631,-1.0053772550816253,1,White,With family (commuting),Man,3,0,-0.9,-0.6460333333333333,-0.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,2,1,5,3,4,4,4,3,3,3,3
0,7,5.316048076438777,2.469387277242526,0,0,0,3.6558912394750487,0.6616708016783424,3.0640125456097187,-0.12729724218453775,0,Hispanic/Latino,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,2,1,1,1,1,1,4,5,4,3,4,3,3,3,4
0,6,4.671976305158103,1.8253155059618518,1,0,1,1.991108559833609,-1.0031118779630974,3.1540785057920186,-0.0372312820022378,0,Black/African American,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,2,2,2,3,2,3,3,3,2,2,2,2,3,3,2,2,1,2,3,2,3,3,3,2,3,2,2,2,2
0,6,2.1971707232074884,-0.649490075988763,1,0,0,3.9211893788043346,0.9269689410076283,0.829143086703628,-2.3621667010906284,1,White,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,1,1,3,2,2,2,2,2,3,2,2,2,2,2,2,3,2,3,3,2,5,4,5,4,4,2,2,3,2
0,5,4.922971300880921,2.0763105016846692,0,0,1,3.0478669540058916,0.05364651620918526,3.603829185884764,0.41251939809050775,0,White,On-campus (residence hall),Man,2,0,-1.0,-0.7460333333333333,-0.0,,,,2,2,2,3,2,3,2,3,2,2,2,3,2,3,3,2,2,3,3,2,2,5,4,5,4,6,2,3,2,3
1,8,3.6447918210694406,0.7981310218731892,1,0,0,2.3317347553297467,-0.6624856824669596,4.0924023047537705,0.9010925169595141,0,Hispanic/Latino,Off-campus (rent/apartment),Woman,7,0,-0.5,-0.24603333333333333,-0.0,,,,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,3,2,3,3,1,4,4,5,4,3,2,2,3,2
1,7,1.9811178906451319,-0.8655429085511195,0,0,0,2.4931552367968095,-0.5010652009998968,3.709790884819406,0.5184810970251497,1,Hispanic/Latino,Off-campus (rent/apartment),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,2,2,3,3,3,3,3,2,3,4,3,2,3,2,2,2,1,1,2,5,3,4,5,4,2,2,3,2
1,8,2.2431431378605295,-0.6035176613357218,1,1,0,1.9201122394200405,-1.0741081983766658,2.726430048796529,-0.4648797389977273,1,Asian,With family (commuting),Woman,59,1,4.7,4.953966666666667,4.953966666666667,,,,4,3,3,3,2,3,3,3,3,3,3,2,2,3,4,2,2,3,4,2,2,5,3,4,6,3,3,3,3,3
1,4,2.890204677437273,0.043543878241021794,0,1,0,2.45860370763288,-0.5356167301638264,3.489223781633237,0.29791399383898076,1,Hispanic/Latino,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,3,3,4,4,4,3,3,3,3,3,3,2,3,2,2,2,3,2,2,3,6,5,5,5,6,3,3,2,3
0,6,2.911251350057941,0.06459055086168952,1,1,0,2.9582294459700558,-0.035990991826650554,3.036463622514677,-0.1548461652795794,0,Asian,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,2,3,3,2,3,2,2,2,3,2,2,3,2,3,2,3,3,3,4,3,2,5,4,2,3,2,2,3
0,7,5.5090468392148875,2.662386040018636,1,1,0,3.1932949349524336,0.19907449715572723,4.410158380841564,1.2188485930473072,0,Other/Multiracial/Unknown,Off-campus (rent/apartment),Man,21,1,0.9,1.1539666666666668,1.1539666666666668,,,,3,2,2,2,3,2,3,3,2,2,3,2,2,3,3,3,3,4,3,4,4,6,4,4,4,5,3,3,2,2
0,4,2.36417017488022,-0.4824906243160312,1,1,1,3.532066044257418,0.5378456064607118,1.6382027999350728,-1.5531069878591837,1,Hispanic/Latino,On-campus (residence hall),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,3,3,2,6,4,5,5,3,3,3,3,3
1,7,2.1102146789417673,-0.7364461202544841,1,0,0,3.538726784753263,0.5445063469565565,2.849097800662309,-0.34221198713194756,1,White,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,2,3,4,3,3,3,2,3,3,2,3,2,3,3,2,3,2,2,2,4,5,4,6,6,3,3,2,3
0,7,3.112222559508101,0.2655617603118494,0,1,0,2.51744014046947,-0.47678029732723637,3.1443351447802486,-0.04697464301400789,0,Hispanic/Latino,On-campus (residence hall),Woman,2,0,-1.0,-0.7460333333333333,-0.0,,,,2,3,2,2,2,2,3,2,2,2,1,3,3,2,3,4,4,3,4,4,3,3,3,3,4,2,2,2,2,3
0,5,3.629999854326691,0.7833390551304396,1,0,0,3.5214051445924484,0.527184706795742,3.0077095171258965,-0.18360027066835993,0,Hispanic/Latino,With family (commuting),Woman,7,0,-0.5,-0.24603333333333333,-0.0,,,,3,4,4,3,4,3,3,3,3,3,2,2,3,3,3,2,1,2,2,2,4,2,4,5,4,6,3,2,3,4
1,7,3.9683100820323,1.1216492828360485,0,1,0,3.2984158146225964,0.30419537682589004,3.316060929949125,0.1247511421548686,0,Asian,With family (commuting),Woman,36,1,2.4,2.6539666666666664,2.6539666666666664,,,,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,2,2,2,2,2,1,5,6,5,6,5,2,3,2,3
0,6,2.476222982741194,-0.37043781645505724,0,1,0,1.191579029810439,-1.8026414079862674,4.5535722929253195,1.362262505131063,1,Hispanic/Latino,Off-campus (rent/apartment),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,1,2,2,2,2,2,2,3,2,2,3,2,2,2,3,3,1,3,2,3,6,4,3,6,4,2,2,2,3
1,6,2.5570482681034457,-0.2896125310928057,1,1,0,3.1868652344417017,0.19264479664499534,3.301881833787865,0.11057204599360837,0,Asian,Off-campus (rent/apartment),Man,4,0,-0.8,-0.5460333333333334,-0.0,,,,2,3,4,4,3,4,3,3,3,2,2,3,2,2,3,1,1,1,1,1,2,5,4,4,4,3,3,2,3,3
0,6,2.7071610243498547,-0.13949977484639664,0,0,0,1.2627685302255787,-1.7314519075711277,4.606299969183538,1.4149901813892813,1,Hispanic/Latino,Off-campus (rent/apartment),Woman,9,0,-0.3,-0.046033333333333315,-0.0,,,,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,2,1,2,2,3,2,4,4,5,4,3,3,2,2,2
1,6,2.484901959986129,-0.3617588392101223,1,0,0,3.2959607228801837,0.3017402850834774,2.929937522223107,-0.26137226557114923,1,Hispanic/Latino,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,3,3,3,3,3,2,2,3,2,3,2,3,3,2,2,3,2,3,1,6,5,4,3,3,3,2,2,3
1,7,2.428214082639357,-0.4184467165568946,1,0,0,2.7308999431591183,-0.263320494637588,1.2945711777983107,-1.8967386099959458,1,Hispanic/Latino,With family (commuting),Woman,45,1,3.3,3.5539666666666667,3.5539666666666667,,,,3,3,3,3,3,2,3,2,3,3,3,3,4,3,3,1,1,2,2,2,2,6,5,5,4,4,3,3,3,3
0,6,2.5297573051417563,-0.316903494054495,0,1,0,3.3850576314189387,0.39083719362223235,4.314519090438811,1.1232093026445544,0,Asian,Off-campus (rent/apartment),Man,11,0,-0.1,0.15396666666666667,0.0,,,,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,1,1,2,4,5,6,5,3,3,3,3,3
1,6,3.3613128401447274,0.514652040948476,0,0,0,4.483940154428803,1.4897197166320963,2.8322850525351297,-0.3590247352591267,0,Hispanic/Latino,With family (commuting),Man,7,0,-0.5,-0.24603333333333333,-0.0,,,,2,2,2,2,2,2,3,2,3,2,2,2,3,2,3,2,1,1,2,1,1,3,5,4,4,5,2,3,3,3
1,6,1.3261878288223772,-1.5204729703738742,1,0,1,2.380221888437476,-0.6139985493592302,2.6264788125534286,-0.5648309752408278,1,Hispanic/Latino,Off-campus (rent/apartment),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,2,3,3,2,3,2,3,2,2,3,3,3,3,1,3,2,3,2,2,4,5,6,4,4,3,3,2,2
1,7,2.598195669284033,-0.24846512991221825,1,0,0,1.211761090601136,-1.7824593471955703,2.246942568356263,-0.9443672194379933,1,Black/African American,On-campus (residence hall),Woman,4,0,-0.8,-0.5460333333333334,-0.0,,,,2,2,2,3,3,3,2,4,2,3,2,3,2,3,3,3,2,2,2,2,2,4,4,3,4,4,4,2,2,3
1,6,1.91184934558158,-0.9348114536146714,1,0,1,2.8029794227236846,-0.19124101507302171,0.8816122482101886,-2.309697539584068,1,Asian,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,2,2,2,2,2,3,3,1,2,2,2,2,2,2,3,4,2,3,2,2,4,5,4,3,4,2,3,2,2
1,7,2.8421950391703157,-0.004465760025935683,0,0,0,4.023914030754205,1.0296935929574986,3.023120388396948,-0.16818939939730848,1,Hispanic/Latino,Off-campus (rent/apartment),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,5,4,4,5,4,3,2,3,3
1,5,3.2097009424860583,0.36304014328980694,0,0,1,3.905468109118708,0.9112476713220015,1.3395173993789322,-1.8517923884153242,0,Hispanic/Latino,With family (commuting),Man,3,0,-0.9,-0.6460333333333333,-0.0,,,,3,4,2,2,4,2,3,4,3,3,3,4,2,3,3,1,1,2,2,2,2,4,4,4,5,4,3,2,2,4
1,7,4.624799352360483,1.778138553164232,1,0,0,3.646218106288073,0.6519976684913669,2.7578384629156063,-0.43347132487865014,0,Hispanic/Latino,With family (commuting),Man,3,0,-0.9,-0.6460333333333333,-0.0,,,,3,2,3,3,3,3,3,3,3,2,3,2,2,3,3,2,2,3,2,2,2,5,6,5,5,4,3,3,2,2
0,6,3.3734500216431274,0.526789222446876,0,1,1,3.0289178859355017,0.034697448138795384,5.546539085871238,2.355229298076982,0,Hispanic/Latino,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,3,2,2,2,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,4,3,5,4,3,3,3,3,3
1,7,1.8355220450425112,-1.0111387541537402,1,0,0,2.8379651423672425,-0.15625529542946381,1.1283689853611312,-2.0629408024331255,1,Asian,Off-campus (rent/apartment),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,4,2,3,2,2,2,3,2
1,6,0.371662208752915,-2.4749985904433363,0,0,0,2.4342216621529094,-0.559998775643797,2.7076836756316793,-0.4836261121625771,1,Asian,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,3,4,3,3,3,3,3,3,3,3,4,3,4,3,2,2,2,2,2,1,4,5,4,3,3,4,4,3,4
0,6,4.348525237166799,1.5018644379705473,1,0,0,3.510092164237678,0.5158717264409716,3.342674632008772,0.15136484421451568,0,Hispanic/Latino,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,2,2,2,2,2,2,3,4,3,2,3,3,2,3,3
1,4,1.690269134218653,-1.1563916649775983,1,1,1,2.396491862866727,-0.5977285749299792,2.8454603690149867,-0.3458494187792698,0,Other/Multiracial/Unknown,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,2,2,2,3,3,6,5,6,4,5,2,3,3,3
0,6,5.076059024355321,2.22939822515907,0,0,0,3.827592435555262,0.8333719977585559,3.05049082796231,-0.14081895983194626,0,Hispanic/Latino,With family (commuting),Man,14,1,0.2,0.4539666666666667,0.4539666666666667,,,,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,1,3,3,3,2,2,3,6,6,6,4,2,3,2,3
1,7,4.864141968983595,2.0174811697873434,0,1,1,3.2894142604688623,0.295193822672156,2.1991285583509943,-0.9921812294432621,0,Hispanic/Latino,With family (commuting),Woman,26,1,1.4,1.6539666666666666,1.6539666666666666,,,,4,3,2,2,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,4,5,3,3,2,2,3,3,3,3
