"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","hacadpr13","hacadpr13_num","hacadpr13_num_c","tcare","tcare_num","tcare_num_c","firstgen","re_all","living18","sex","StemMaj","StemMaj_c","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band","psw"
1,5,-1.52225398121682,7,7,0.959116925592805,0,0,0,7,2.50173363246992,2,-0.31734693877551,4,13,2.8078,4,13,10.4952,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2402,7,0,-0.5,-1.04726,0,-4,-0.9,0.1,2,2,2,3,3,3,2,3,4,4,3,4,4,3,3,3,4,3,4,4,3,5,6,5,5,6,2,3,2,2,2217,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.673577053654893
0,5,-1.52225398121682,7,5,-1.0408830744072,0,0,1,4,-0.498266367530084,3,0.68265306122449,2,3,-7.1922,1,0,-2.5048,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,4,0,-0.8,-1.34726,0,14,0.9,1.9,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,4,4,4,NA,4,4,5,5,4,4,4,3,1,3,1,2218,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.587645754406374
1,6,-0.522253981216823,7,5,-1.0408830744072,0,0,0,5,0.501733632469916,2,-0.31734693877551,2,3,-7.1922,2,3,0.4952,0,"White","With family (commuting)","",0,-0.2402,1,0,-1.1,-1.64726,0,-9,-1.4,-0.4,3,3,3,3,2,3,3,3,2,2,2,3,3,2,2,2,2,3,2,2,2,NA,5,5,5,5,2,2,2,2,2219,1,1,0,11,"White Rural First-Gen","non_FASt_1_11",0.602407232836741
1,8,1.47774601878318,7,6,-0.0408830744071951,0,0,1,5,0.501733632469916,2,-0.31734693877551,4,13,2.8078,5,18,15.4952,0,"White","On-campus (residence hall)","Female",0,-0.2402,34,1,2.2,1.65274,1.65274,2,-0.3,0.7,4,4,4,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,4,3,5,5,5,5,4,2,2,4,2,2220,2,7,1,6,"White Residential Traditional","FASt_12plus",1.05729368521324
1,5,-1.52225398121682,6,6,-0.0408830744071951,0,0,0,3,-1.49826636753008,3,0.68265306122449,2,3,-7.1922,2,3,0.4952,0,"White","With family (commuting)","Male",0,-0.2402,5,0,-0.7,-1.24726,0,-3,-0.8,0.2,3,3,3,2,3,3,2,3,2,2,2,3,3,2,2,NA,5,4,5,NA,5,3,3,3,4,4,3,1,2,3,2221,1,2,1,11,"White Rural First-Gen","non_FASt_1_11",0.543514389046344
0,8,1.47774601878318,7,NA,4.45360111104744e-16,1,0,0,4,-0.498266367530084,2,-0.31734693877551,4,13,2.8078,2,3,0.4952,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,22,1,1,0.452739999999996,0.452739999999996,9,0.4,1.4,1,2,2,3,3,3,3,4,2,3,1,3,2,2,2,4,NA,4,4,5,4,3,4,4,NA,4,2,3,2,2,2222,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",1.14618394809658
0,8,1.47774601878318,7,6,-0.0408830744071951,1,0,0,4,-0.498266367530084,3,0.68265306122449,3,8,-2.1922,1,0,-2.5048,0,"White","Off-campus (rent/apartment)","Female",0,-0.2402,39,1,2.7,2.15274,2.15274,23,1.8,2.8,2,1,2,3,3,3,3,3,2,3,3,3,3,3,3,NA,4,4,4,4,4,5,4,5,4,5,3,2,3,2,2223,2,7,1,7,"White Off-Campus Working","FASt_12plus",1.16751297431962
0,7,0.477746018783177,7,5,-1.0408830744072,0,1,0.350877192982456,5,0.501733632469916,2,-0.31734693877551,4,13,2.8078,3,8,5.4952,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",0,-0.2402,37,1,2.5,1.95274,1.95274,-15,-2,-1,4,4,4,3,3,3,2,3,3,3,3,3,3,4,4,3,2,2,NA,NA,3,7,7,7,7,7,2,2,4,2,2224,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.01703981959711
0,7,0.477746018783177,7,5,-1.0408830744072,0,1,0,6,1.50173363246992,1,-1.31734693877551,4,13,2.8078,1,0,-2.5048,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2402,1,0,-1.1,-1.64726,0,29,2.4,3.4,3,3,3,2,3,2,2,2,3,3,3,3,3,2,2,4,4,4,4,NA,5,5,5,5,4,4,1,2,2,1,2225,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",1.0864239027412
1,7,0.477746018783177,7,5,-1.0408830744072,0,0,0,5,0.501733632469916,4,1.68265306122449,3,8,-2.1922,1,0,-2.5048,1,"Hispanic/Latino","On-campus (residence hall)","Female",1,0.7598,20,1,0.8,0.252739999999996,0.252739999999996,30,2.5,3.5,3,3,3,3,3,3,2,3,3,3,2,3,2,3,3,NA,3,3,3,3,3,5,5,6,6,6,4,2,2,1,2226,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.29510945802848
0,6,-0.522253981216823,6,7,0.959116925592805,0,1,1,3,-1.49826636753008,3,0.68265306122449,3,8,-2.1922,1,0,-2.5048,0,"White","On-campus (residence hall)","Female",0,-0.2402,10,0,-0.2,-0.747260000000004,0,-6,-1.1,-0.1,4,3,3,3,3,3,3,3,3,2,3,3,3,4,4,4,4,4,4,4,3,6,7,NA,7,7,3,2,2,2,2227,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",1.15008823860699
1,8,1.47774601878318,6,8,1.9591169255928,0,0,0,5,0.501733632469916,3,0.68265306122449,6,23,12.8078,1,0,-2.5048,0,"White","Off-campus (rent/apartment)","Female",0,-0.2402,5,0,-0.7,-1.24726,0,8,0.3,1.3,2,3,2,2,3,2,2,3,3,3,2,2,3,3,2,4,4,3,3,4,3,5,5,5,5,5,3,1,2,1,2228,1,3,1,13,"White Working-Class Striver","non_FASt_1_11",1.22016854369747
1,7,0.477746018783177,7,7,0.959116925592805,1,0,1,2,-2.49826636753008,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"Black/African American","Off-campus (rent/apartment)","Male",0,-0.2402,8,0,-0.4,-0.947260000000004,0,-14,-1.9,-0.9,4,3,4,2,3,2,2,3,2,3,2,1,1,3,3,4,4,5,4,4,4,5,6,5,5,5,2,2,2,1,2229,1,2,1,12,"Black Male Striver","non_FASt_1_11",0.955488900540786
1,6,-0.522253981216823,7,6,-0.0408830744071951,1,0,0,6,1.50173363246992,3,0.68265306122449,2,3,-7.1922,1,0,-2.5048,1,"White","Off-campus (rent/apartment)","Male",0,-0.2402,7,0,-0.5,-1.04726,0,14,0.9,1.9,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,4,4,4,4,5,4,4,4,3,4,4,3,3,1,2,2230,1,3,1,13,"White Working-Class Striver","non_FASt_1_11",0.683766607686777
1,6,-0.522253981216823,7,6,-0.0408830744071951,1,0,0,3,-1.49826636753008,1,-1.31734693877551,4,13,2.8078,1,0,-2.5048,0,"White","With family (commuting)","Male",0,-0.2402,0,0,-1.2,-1.74726,0,2,-0.3,0.7,4,4,4,2,3,3,3,3,2,1,3,2,2,3,3,4,5,4,NA,4,4,5,4,4,5,4,1,1,3,3,2231,0,3,1,11,"White Rural First-Gen","non_DE",0.693149826075505
1,6,-0.522253981216823,6,8,1.9591169255928,1,0,0,6,1.50173363246992,2,-0.31734693877551,3,8,-2.1922,5,18,15.4952,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,33,1,2.1,1.55274,1.55274,9,0.4,1.4,3,2,NA,3,3,3,4,3,2,3,3,3,2,2,3,6,5,6,6,NA,6,4,5,5,5,5,2,1,2,2,2232,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus",1.32556008234937
1,5,-1.52225398121682,7,5,-1.0408830744072,1,0,1,5,0.501733632469916,3,0.68265306122449,3,8,-2.1922,1,0,-2.5048,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,-0.2402,9,0,-0.3,-0.847260000000004,0,-14,-1.9,-0.9,3,3,2,2,2,2,2,2,3,3,4,4,4,3,3,3,3,3,3,3,3,6,6,6,NA,5,3,3,2,3,2233,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.617502880367488
0,7,0.477746018783177,7,5,-1.0408830744072,0,0,0,4,-0.498266367530084,1,-1.31734693877551,2,3,-7.1922,3,8,5.4952,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2402,4,0,-0.8,-1.34726,0,-13,-1.8,-0.8,2,3,3,3,4,4,4,3,3,4,4,4,4,3,3,4,4,4,3,4,3,6,6,6,6,5,1,2,1,1,2234,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.704333228466328
1,7,0.477746018783177,7,6,-0.0408830744071951,0,1,1,6,1.50173363246992,2,-0.31734693877551,4,13,2.8078,1,0,-2.5048,0,"Asian","With family (commuting)","Male",1,0.7598,67,1,5.5,4.95274,4.95274,25,2,3,1,1,1,3,3,3,2,3,3,4,2,4,3,3,3,5,5,5,NA,4,5,5,5,6,5,6,2,1,3,1,2235,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.822741330802104
0,6,-0.522253981216823,7,6,-0.0408830744071951,1,0,0,4,-0.498266367530084,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,0,"Asian","Off-campus (rent/apartment)","Male",1,0.7598,3,0,-0.9,-1.44726,0,16,1.1,2.1,1,1,1,3,3,3,2,2,1,2,2,2,1,2,2,5,5,5,5,5,4,2,3,3,3,4,2,2,1,2,2236,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11",0.7137748920916
1,5,-1.52225398121682,7,5,-1.0408830744072,0,1,1,3,-1.49826636753008,3,0.68265306122449,2,3,-7.1922,1,0,-2.5048,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,13,1,0.1,-0.447260000000004,-0.447260000000004,-4,-0.9,0.1,3,3,2,2,2,3,2,2,2,2,2,2,2,2,1,6,NA,6,6,6,6,4,NA,4,4,4,3,3,4,2,2237,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus",1.31066228940286
0,7,0.477746018783177,7,6,-0.0408830744071951,1,0,0,6,1.50173363246992,2,-0.31734693877551,3,8,-2.1922,3,8,5.4952,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2402,0,0,-1.2,-1.74726,0,28,2.3,3.3,3,2,3,3,3,3,3,3,3,3,3,4,3,3,2,4,3,3,NA,3,3,5,4,4,5,NA,2,1,2,3,2238,0,1,0,9,"Hispanic On-Campus Transitioner","non_DE",0.835596865220091
1,6,-0.522253981216823,7,7,0.959116925592805,1,0,0,4,-0.498266367530084,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"Hispanic/Latino","","Female",0,-0.2402,11,0,-0.1,-0.647260000000004,0,20,1.5,2.5,3,4,3,2,2,2,2,2,2,3,1,2,2,2,2,6,6,5,6,6,6,5,5,5,5,5,2,2,3,2,2239,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.744343724970213
1,8,1.47774601878318,6,6,-0.0408830744071951,0,0,0,4,-0.498266367530084,1,-1.31734693877551,2,3,-7.1922,1,0,-2.5048,0,"Asian","With family (commuting)","Female",0,-0.2402,80,1,6.8,6.25274,6.25274,-5,-1,0,1,1,2,2,3,3,2,3,1,2,2,2,2,2,3,6,5,5,5,5,NA,5,4,4,4,4,1,2,3,1,2240,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.24864274974736
1,8,1.47774601878318,7,5,-1.0408830744072,1,0,0,NA,-1.57917507112703e-16,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,10,0,-0.2,-0.747260000000004,0,-8,-1.3,-0.3,3,3,3,4,3,3,3,3,2,3,3,2,3,3,3,4,4,4,4,4,5,5,6,5,5,5,2,3,1,2,2241,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.848307299441277
0,7,0.477746018783177,7,7,0.959116925592805,1,1,1,6,1.50173363246992,3,0.68265306122449,4,13,2.8078,1,0,-2.5048,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2402,59,1,4.7,4.15274,4.15274,8,0.3,1.3,2,3,2,3,3,3,2,2,4,3,4,3,4,2,2,5,4,4,5,4,5,6,6,6,5,6,3,2,1,2,2242,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",0.789771080462945
0,6,-0.522253981216823,7,6,-0.0408830744071951,0,0,0,5,0.501733632469916,2,-0.31734693877551,7,28,17.8078,1,0,-2.5048,0,"Asian","With family (commuting)","Female",0,-0.2402,12,1,0,-0.547260000000004,-0.547260000000004,19,1.4,2.4,3,2,3,2,2,3,3,2,3,3,3,3,3,2,2,5,4,5,5,5,4,4,NA,4,4,4,2,2,2,2,2243,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.30027800892344
1,6,-0.522253981216823,7,6,-0.0408830744071951,0,0,1,2,-2.49826636753008,2,-0.31734693877551,2,3,-7.1922,2,3,0.4952,1,"White","Off-campus (rent/apartment)","Female",1,0.7598,16,1,0.4,-0.147260000000004,-0.147260000000004,21,1.6,2.6,3,3,3,3,2,3,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,4,4,NA,4,2,3,2,3,2244,2,5,1,7,"White Off-Campus Working","FASt_12plus",1.36483216141766
0,6,-0.522253981216823,7,5,-1.0408830744072,0,0,1,NA,-1.57917507112703e-16,2,-0.31734693877551,4,13,2.8078,1,0,-2.5048,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2402,28,1,1.6,1.05274,1.05274,-12,-1.7,-0.7,3,2,2,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,3,4,4,4,3,2,2,2,2,2245,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.37887395095018
1,6,-0.522253981216823,7,7,0.959116925592805,0,1,0,4,-0.498266367530084,2,-0.31734693877551,4,13,2.8078,3,8,5.4952,0,"Hispanic/Latino","","Female",0,-0.2402,6,0,-0.6,-1.14726,0,16,1.1,2.1,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,5,5,5,5,5,4,NA,4,5,5,5,2,2,1,2,2246,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",1.06330304628096
0,8,1.47774601878318,7,5,-1.0408830744072,0,1,0,3,-1.49826636753008,2,-0.31734693877551,4,13,2.8078,1,0,-2.5048,1,"Asian","With family (commuting)","Female",0,-0.2402,7,0,-0.5,-1.04726,0,10,0.5,1.5,3,3,3,2,3,2,3,2,3,4,3,4,3,1,1,6,6,5,5,5,5,NA,5,5,5,4,2,2,3,2,2247,1,3,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",1.21209576560652
1,8,1.47774601878318,7,6,-0.0408830744071951,0,0,0,4,-0.498266367530084,3,0.68265306122449,2,3,-7.1922,1,0,-2.5048,0,"White","On-campus (residence hall)","Male",0,-0.2402,6,0,-0.6,-1.14726,0,26,2.1,3.1,3,NA,3,3,4,3,3,3,3,2,4,3,2,3,4,3,3,NA,3,3,3,5,5,5,NA,5,3,1,2,3,2248,1,3,1,6,"White Residential Traditional","non_FASt_1_11",0.925776447838452
1,8,1.47774601878318,7,5,-1.0408830744072,0,1,0,7,2.50173363246992,1,-1.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,6,0,-0.6,-1.14726,0,8,0.3,1.3,2,2,2,3,4,3,3,3,2,3,2,2,1,3,3,6,6,6,6,6,6,5,5,5,4,5,1,2,1,1,2249,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",1.18747199637913
0,8,1.47774601878318,7,5,-1.0408830744072,1,0,0,3,-1.49826636753008,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",0,-0.2402,7,0,-0.5,-1.04726,0,1,-0.4,0.6,2,2,2,4,4,4,4,4,3,4,4,3,3,3,3,4,4,4,3,4,4,6,5,6,5,6,2,2,1,3,2250,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.844150588446735
0,6,-0.522253981216823,7,7,0.959116925592805,0,0,1,4,-0.498266367530084,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"White","Off-campus (rent/apartment)","Male",0,-0.2402,6,0,-0.6,-1.14726,0,-7,-1.2,-0.2,2,2,2,3,4,3,4,3,2,3,3,2,2,3,2,5,4,4,5,4,4,6,5,5,4,5,2,2,3,3,2251,1,1,0,13,"White Working-Class Striver","non_FASt_1_11",0.849509635645868
1,6,-0.522253981216823,7,5,-1.0408830744072,0,1,0,7,2.50173363246992,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"Hispanic/Latino","","Female",0,-0.2402,6,0,-0.6,-1.14726,0,-15,-2,-1,2,2,2,3,3,2,2,2,3,2,2,2,3,2,2,4,4,4,4,4,4,3,3,4,3,NA,2,3,3,2,2252,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.926226066451102
1,8,1.47774601878318,7,6,-0.0408830744071951,1,0,0,5,0.501733632469916,3,0.68265306122449,4,13,2.8078,1,0,-2.5048,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,0.7598,1,0,-1.1,-1.64726,0,-7,-1.2,-0.2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,4,4,4,4,4,3,4,NA,5,4,NA,3,3,1,2,2253,1,3,1,2,"Latino Off-Campus Working","non_FASt_1_11",1.07083801520058
1,7,0.477746018783177,6,6,-0.0408830744071951,0,0,0,6,1.50173363246992,3,0.68265306122449,2,3,-7.1922,1,0,-2.5048,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,6,0,-0.6,-1.14726,0,6,0.1,1.1,3,2,3,3,3,4,4,4,2,2,2,2,3,3,2,3,3,3,3,NA,3,5,4,4,4,4,3,2,2,3,2254,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.810604221584596
1,8,1.47774601878318,7,7,0.959116925592805,0,0,0,5,0.501733632469916,3,0.68265306122449,3,8,-2.1922,1,0,-2.5048,1,"Black/African American","Off-campus (rent/apartment)","Male",1,0.7598,26,1,1.4,0.852739999999996,0.852739999999996,33,2.8,3.8,NA,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,NA,4,5,5,5,5,5,3,3,2,3,2255,2,6,1,12,"Black Male Striver","FASt_12plus",1.04003101613867
0,5,-1.52225398121682,7,5,-1.0408830744072,0,0,0,5,0.501733632469916,1,-1.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2402,28,1,1.6,1.05274,1.05274,30,2.5,3.5,2,2,3,2,2,2,2,2,3,3,4,3,2,3,3,6,NA,4,5,6,5,5,5,5,5,4,1,1,3,3,2256,2,4,1,2,"Latino Off-Campus Working","FASt_12plus",1.62102876459523
1,7,0.477746018783177,6,NA,4.45360111104744e-16,1,0,1,5,0.501733632469916,4,1.68265306122449,2,3,-7.1922,1,0,-2.5048,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,-0.2402,20,1,0.8,0.252739999999996,0.252739999999996,8,0.3,1.3,3,3,3,3,2,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,5,5,5,5,6,4,1,4,2,2257,2,5,1,8,"Multiracial Bridge-Builder","FASt_12plus",1.22322061967656
1,6,-0.522253981216823,6,5,-1.0408830744072,0,0,0,6,1.50173363246992,3,0.68265306122449,3,8,-2.1922,1,0,-2.5048,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",0,-0.2402,14,1,0.2,-0.347260000000004,-0.347260000000004,28,2.3,3.3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,NA,3,3,6,6,6,6,5,3,1,2,2,2258,2,5,1,8,"Multiracial Bridge-Builder","FASt_12plus",1.48334622806387
0,8,1.47774601878318,7,5,-1.0408830744072,1,0,0,5,0.501733632469916,2,-0.31734693877551,4,13,2.8078,1,0,-2.5048,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,-0.2402,7,0,-0.5,-1.04726,0,16,1.1,2.1,4,4,4,3,3,4,3,4,3,3,2,3,3,4,4,NA,2,2,2,2,1,6,5,5,6,6,2,2,2,3,2259,1,1,0,10,"Continuing-Gen Cruiser","non_FASt_1_11",0.936855831554578
0,6,-0.522253981216823,7,5,-1.0408830744072,0,0,1,7,2.50173363246992,1,-1.31734693877551,5,18,7.8078,2,3,0.4952,1,"Hispanic/Latino","","Female",0,-0.2402,8,0,-0.4,-0.947260000000004,0,5,0,1,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,2,2,3,2,3,3,4,4,4,4,4,1,3,3,2,2260,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.80305335099642
0,8,1.47774601878318,7,6,-0.0408830744071951,0,0,0,3,-1.49826636753008,1,-1.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"Black/African American","Off-campus (rent/apartment)","Male",0,-0.2402,5,0,-0.7,-1.24726,0,7,0.2,1.2,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,4,5,4,4,NA,5,4,4,5,NA,NA,1,1,3,2,2261,1,2,1,12,"Black Male Striver","non_FASt_1_11",0.929909594263665
1,6,-0.522253981216823,7,5,-1.0408830744072,0,0,0,5,0.501733632469916,4,1.68265306122449,8,35,24.8078,1,0,-2.5048,1,"Black/African American","Off-campus (rent/apartment)","Male",1,0.7598,19,1,0.7,0.152739999999996,0.152739999999996,-12,-1.7,-0.7,2,2,3,3,3,4,3,2,2,2,3,2,2,2,2,4,4,4,4,4,3,4,5,5,5,4,4,2,2,3,2262,2,7,1,12,"Black Male Striver","FASt_12plus",1.23392306730472
1,5,-1.52225398121682,7,5,-1.0408830744072,1,0,0,5,0.501733632469916,1,-1.31734693877551,4,13,2.8078,2,3,0.4952,0,"Asian","Off-campus (rent/apartment)","Male",0,-0.2402,27,1,1.5,0.952739999999996,0.952739999999996,4,-0.1,0.9,2,2,2,3,2,3,3,3,2,1,2,1,1,1,2,6,NA,6,6,6,NA,3,3,3,4,3,1,2,2,3,2263,2,5,1,4,"Asian First-Gen Navigator","FASt_12plus",1.60247467605068
1,6,-0.522253981216823,7,6,-0.0408830744071951,1,0,0,3,-1.49826636753008,3,0.68265306122449,3,8,-2.1922,1,0,-2.5048,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2402,5,0,-0.7,-1.24726,0,-12,-1.7,-0.7,3,3,3,3,4,4,3,4,3,4,4,3,3,4,3,3,3,3,4,4,3,5,4,5,5,4,3,2,2,2,2264,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.690078471115783
0,6,-0.522253981216823,7,6,-0.0408830744071951,1,1,0,6,1.50173363246992,2,-0.31734693877551,5,18,7.8078,1,0,-2.5048,0,"Hispanic/Latino","On-campus (residence hall)","Female",1,0.7598,6,0,-0.6,-1.14726,0,1,-0.4,0.6,3,2,2,3,3,2,2,2,3,4,3,4,3,3,4,4,3,NA,4,3,3,6,6,6,6,7,2,1,4,2,2265,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",1.1296570298578
0,8,1.47774601878318,7,6,-0.0408830744071951,0,1,0,4,-0.498266367530084,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"White","On-campus (residence hall)","Male",0,-0.2402,37,1,2.5,1.95274,1.95274,8,0.3,1.3,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,3,3,3,3,3,2,7,7,7,7,7,2,3,3,2,2266,2,6,1,6,"White Residential Traditional","FASt_12plus",0.889562245476129
0,6.52225398121682,NA,7,7,0.959116925592805,0,1,0,5,0.501733632469916,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2402,6,0,-0.6,-1.14726,0,18,1.3,2.3,2,2,3,4,4,4,3,4,3,2,3,3,3,4,4,2,1,1,2,1,2,5,5,5,5,4,2,3,3,3,2267,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",1.12458936385218
0,6,-0.522253981216823,7,5,-1.0408830744072,1,0,0,5,0.501733632469916,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2402,5,0,-0.7,-1.24726,0,13,0.8,1.8,2,2,2,2,3,2,2,2,3,3,2,3,2,2,2,5,4,4,4,5,4,3,3,3,2,4,2,1,4,3,2268,1,1,0,2,"Latino Off-Campus Working","non_FASt_1_11",0.612720913657021
1,5,-1.52225398121682,7,5,-1.0408830744072,0,1,0,5,0.501733632469916,4,1.68265306122449,2,3,-7.1922,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,11,0,-0.1,-0.647260000000004,0,19,1.4,2.4,3,3,3,3,3,3,2,3,2,3,2,2,2,3,2,6,4,5,5,NA,5,5,4,4,5,5,4,1,2,2,2269,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.770047050414431
0,7,0.477746018783177,7,8,1.9591169255928,0,1,1,2,-2.49826636753008,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"White","Off-campus (rent/apartment)","Male",0,-0.2402,7,0,-0.5,-1.04726,0,0,-0.5,0.5,3,4,4,3,3,2,2,2,3,3,4,3,4,3,3,3,3,3,2,NA,2,7,NA,6,6,7,2,1,2,3,2270,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",1.32572876800123
0,7,0.477746018783177,7,6,-0.0408830744071951,1,0,0,3,-1.49826636753008,1,-1.31734693877551,2,3,-7.1922,1,0,-2.5048,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2402,8,0,-0.4,-0.947260000000004,0,17,1.2,2.2,1,2,2,3,2,3,3,3,3,4,3,3,4,2,1,4,4,4,4,4,4,6,6,5,6,5,1,2,2,3,2271,1,2,1,2,"Latino Off-Campus Working","non_FASt_1_11",0.760763877443072
1,7,0.477746018783177,7,7,0.959116925592805,0,0,1,5,0.501733632469916,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"Other/Multiracial/Unknown","With family (commuting)","Female",1,0.7598,1,0,-1.1,-1.64726,0,31,2.6,3.6,2,2,2,3,3,4,3,3,2,2,2,2,2,3,3,NA,4,3,4,4,4,4,4,4,5,4,2,2,1,3,2272,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",1.04602297979532
0,6,-0.522253981216823,6,5,-1.0408830744072,0,0,1,2,-2.49826636753008,3,0.68265306122449,4,13,2.8078,7,28,25.4952,1,"White","Off-campus (rent/apartment)","Male",1,0.7598,6,0,-0.6,-1.14726,0,18,1.3,2.3,2,1,2,3,2,2,2,2,2,2,3,2,3,3,3,3,4,4,4,4,4,3,3,3,3,4,3,2,3,4,2273,1,2,1,7,"White Off-Campus Working","non_FASt_1_11",0.794560200191121
