id,archetype_id,archetype_name
4676,1,Latina Commuter Caretaker
4677,8,Multiracial Bridge-Builder
4678,11,White Rural First-Gen
4679,3,Asian High-Pressure Achiever
4680,9,Hispanic On-Campus Transitioner
4681,8,Multiracial Bridge-Builder
4682,1,Latina Commuter Caretaker
4683,3,Asian High-Pressure Achiever
4684,9,Hispanic On-Campus Transitioner
4685,9,Hispanic On-Campus Transitioner
4686,10,Continuing-Gen Cruiser
4687,4,Asian First-Gen Navigator
4688,7,White Off-Campus Working
4689,1,Latina Commuter Caretaker
4690,9,Hispanic On-Campus Transitioner
4691,1,Latina Commuter Caretaker
4692,9,Hispanic On-Campus Transitioner
4693,3,Asian High-Pressure Achiever
4694,10,Continuing-Gen Cruiser
4695,11,White Rural First-Gen
4696,1,Latina Commuter Caretaker
4697,2,Latino Off-Campus Working
4698,8,Multiracial Bridge-Builder
4699,13,White Working-Class Striver
4700,11,White Rural First-Gen
4701,9,Hispanic On-Campus Transitioner
4702,4,Asian First-Gen Navigator
4703,3,Asian High-Pressure Achiever
4704,3,Asian High-Pressure Achiever
4705,9,Hispanic On-Campus Transitioner
4706,1,Latina Commuter Caretaker
4707,1,Latina Commuter Caretaker
4708,9,Hispanic On-Campus Transitioner
4709,9,Hispanic On-Campus Transitioner
4710,1,Latina Commuter Caretaker
4711,9,Hispanic On-Campus Transitioner
4712,1,Latina Commuter Caretaker
4713,3,Asian High-Pressure Achiever
4714,7,White Off-Campus Working
4715,1,Latina Commuter Caretaker
4716,1,Latina Commuter Caretaker
4717,9,Hispanic On-Campus Transitioner
4718,1,Latina Commuter Caretaker
4719,8,Multiracial Bridge-Builder
4720,13,White Working-Class Striver
4721,1,Latina Commuter Caretaker
4722,2,Latino Off-Campus Working
4723,11,White Rural First-Gen
4724,6,White Residential Traditional
4725,9,Hispanic On-Campus Transitioner
4726,3,Asian High-Pressure Achiever
4727,9,Hispanic On-Campus Transitioner
4728,9,Hispanic On-Campus Transitioner
4729,1,Latina Commuter Caretaker
4730,2,Latino Off-Campus Working
4731,8,Multiracial Bridge-Builder
4732,5,Black Campus Connector
4733,11,White Rural First-Gen
4734,3,Asian High-Pressure Achiever
4735,10,Continuing-Gen Cruiser
4736,3,Asian High-Pressure Achiever
4737,8,Multiracial Bridge-Builder
4738,9,Hispanic On-Campus Transitioner
4739,1,Latina Commuter Caretaker
4740,1,Latina Commuter Caretaker
4741,10,Continuing-Gen Cruiser
4742,6,White Residential Traditional
4743,9,Hispanic On-Campus Transitioner
4744,9,Hispanic On-Campus Transitioner
4745,8,Multiracial Bridge-Builder
4746,1,Latina Commuter Caretaker
4747,4,Asian First-Gen Navigator
4748,11,White Rural First-Gen
4749,1,Latina Commuter Caretaker
4750,3,Asian High-Pressure Achiever
4751,9,Hispanic On-Campus Transitioner
4752,13,White Working-Class Striver
4753,9,Hispanic On-Campus Transitioner
4754,1,Latina Commuter Caretaker
4755,6,White Residential Traditional
4756,6,White Residential Traditional
4757,2,Latino Off-Campus Working
4758,1,Latina Commuter Caretaker
4759,1,Latina Commuter Caretaker
4760,9,Hispanic On-Campus Transitioner
4761,1,Latina Commuter Caretaker
4762,2,Latino Off-Campus Working
4763,13,White Working-Class Striver
4764,9,Hispanic On-Campus Transitioner
4765,3,Asian High-Pressure Achiever
4766,4,Asian First-Gen Navigator
4767,9,Hispanic On-Campus Transitioner
4768,9,Hispanic On-Campus Transitioner
4769,1,Latina Commuter Caretaker
4770,11,White Rural First-Gen
4771,2,Latino Off-Campus Working
4772,4,Asian First-Gen Navigator
4773,9,Hispanic On-Campus Transitioner
4774,1,Latina Commuter Caretaker
4775,3,Asian High-Pressure Achiever
4776,1,Latina Commuter Caretaker
4777,8,Multiracial Bridge-Builder
4778,1,Latina Commuter Caretaker
4779,1,Latina Commuter Caretaker
4780,8,Multiracial Bridge-Builder
4781,1,Latina Commuter Caretaker
4782,3,Asian High-Pressure Achiever
4783,1,Latina Commuter Caretaker
4784,3,Asian High-Pressure Achiever
4785,9,Hispanic On-Campus Transitioner
4786,1,Latina Commuter Caretaker
4787,10,Continuing-Gen Cruiser
4788,9,Hispanic On-Campus Transitioner
4789,3,Asian High-Pressure Achiever
4790,4,Asian First-Gen Navigator
4791,9,Hispanic On-Campus Transitioner
4792,10,Continuing-Gen Cruiser
4793,4,Asian First-Gen Navigator
4794,1,Latina Commuter Caretaker
4795,1,Latina Commuter Caretaker
4796,3,Asian High-Pressure Achiever
4797,9,Hispanic On-Campus Transitioner
4798,9,Hispanic On-Campus Transitioner
4799,9,Hispanic On-Campus Transitioner
4800,8,Multiracial Bridge-Builder
4801,9,Hispanic On-Campus Transitioner
4802,2,Latino Off-Campus Working
4803,4,Asian First-Gen Navigator
4804,3,Asian High-Pressure Achiever
4805,9,Hispanic On-Campus Transitioner
4806,1,Latina Commuter Caretaker
4807,1,Latina Commuter Caretaker
4808,2,Latino Off-Campus Working
4809,8,Multiracial Bridge-Builder
4810,9,Hispanic On-Campus Transitioner
4811,13,White Working-Class Striver
4812,1,Latina Commuter Caretaker
4813,2,Latino Off-Campus Working
4814,3,Asian High-Pressure Achiever
4815,8,Multiracial Bridge-Builder
4816,8,Multiracial Bridge-Builder
4817,4,Asian First-Gen Navigator
4818,1,Latina Commuter Caretaker
4819,1,Latina Commuter Caretaker
4820,10,Continuing-Gen Cruiser
4821,1,Latina Commuter Caretaker
4822,1,Latina Commuter Caretaker
4823,10,Continuing-Gen Cruiser
4824,9,Hispanic On-Campus Transitioner
4825,9,Hispanic On-Campus Transitioner
4826,1,Latina Commuter Caretaker
4827,3,Asian High-Pressure Achiever
4828,9,Hispanic On-Campus Transitioner
4829,1,Latina Commuter Caretaker
4830,3,Asian High-Pressure Achiever
4831,8,Multiracial Bridge-Builder
4832,9,Hispanic On-Campus Transitioner
4833,1,Latina Commuter Caretaker
4834,3,Asian High-Pressure Achiever
4835,3,Asian High-Pressure Achiever
4836,4,Asian First-Gen Navigator
4837,1,Latina Commuter Caretaker
4838,9,Hispanic On-Campus Transitioner
4839,7,White Off-Campus Working
4840,9,Hispanic On-Campus Transitioner
4841,2,Latino Off-Campus Working
4842,6,White Residential Traditional
4843,11,White Rural First-Gen
4844,1,Latina Commuter Caretaker
4845,5,Black Campus Connector
4846,8,Multiracial Bridge-Builder
4847,9,Hispanic On-Campus Transitioner
4848,3,Asian High-Pressure Achiever
4849,9,Hispanic On-Campus Transitioner
4850,9,Hispanic On-Campus Transitioner
4851,8,Multiracial Bridge-Builder
4852,7,White Off-Campus Working
4853,6,White Residential Traditional
4854,1,Latina Commuter Caretaker
4855,8,Multiracial Bridge-Builder
4856,3,Asian High-Pressure Achiever
4857,5,Black Campus Connector
4858,8,Multiracial Bridge-Builder
4859,2,Latino Off-Campus Working
4860,4,Asian First-Gen Navigator
4861,1,Latina Commuter Caretaker
4862,5,Black Campus Connector
4863,9,Hispanic On-Campus Transitioner
4864,7,White Off-Campus Working
4865,8,Multiracial Bridge-Builder
4866,1,Latina Commuter Caretaker
4867,1,Latina Commuter Caretaker
4868,11,White Rural First-Gen
4869,1,Latina Commuter Caretaker
4870,4,Asian First-Gen Navigator
4871,2,Latino Off-Campus Working
4872,13,White Working-Class Striver
4873,12,Black Male Striver
4874,1,Latina Commuter Caretaker
4875,9,Hispanic On-Campus Transitioner
4876,1,Latina Commuter Caretaker
4877,1,Latina Commuter Caretaker
4878,9,Hispanic On-Campus Transitioner
4879,3,Asian High-Pressure Achiever
4880,1,Latina Commuter Caretaker
4881,9,Hispanic On-Campus Transitioner
4882,2,Latino Off-Campus Working
4883,1,Latina Commuter Caretaker
4884,8,Multiracial Bridge-Builder
4885,3,Asian High-Pressure Achiever
4886,10,Continuing-Gen Cruiser
4887,2,Latino Off-Campus Working
4888,10,Continuing-Gen Cruiser
4889,1,Latina Commuter Caretaker
4890,8,Multiracial Bridge-Builder
4891,2,Latino Off-Campus Working
4892,11,White Rural First-Gen
4893,4,Asian First-Gen Navigator
4894,4,Asian First-Gen Navigator
4895,8,Multiracial Bridge-Builder
4896,13,White Working-Class Striver
4897,3,Asian High-Pressure Achiever
4898,13,White Working-Class Striver
4899,5,Black Campus Connector
4900,1,Latina Commuter Caretaker
4901,1,Latina Commuter Caretaker
4902,1,Latina Commuter Caretaker
4903,1,Latina Commuter Caretaker
4904,9,Hispanic On-Campus Transitioner
4905,1,Latina Commuter Caretaker
4906,8,Multiracial Bridge-Builder
4907,9,Hispanic On-Campus Transitioner
4908,9,Hispanic On-Campus Transitioner
4909,9,Hispanic On-Campus Transitioner
4910,1,Latina Commuter Caretaker
4911,1,Latina Commuter Caretaker
4912,1,Latina Commuter Caretaker
4913,2,Latino Off-Campus Working
4914,9,Hispanic On-Campus Transitioner
4915,10,Continuing-Gen Cruiser
4916,1,Latina Commuter Caretaker
4917,3,Asian High-Pressure Achiever
4918,2,Latino Off-Campus Working
4919,9,Hispanic On-Campus Transitioner
4920,1,Latina Commuter Caretaker
4921,9,Hispanic On-Campus Transitioner
4922,1,Latina Commuter Caretaker
4923,9,Hispanic On-Campus Transitioner
4924,9,Hispanic On-Campus Transitioner
4925,3,Asian High-Pressure Achiever
4926,1,Latina Commuter Caretaker
4927,7,White Off-Campus Working
4928,1,Latina Commuter Caretaker
4929,1,Latina Commuter Caretaker
4930,1,Latina Commuter Caretaker
4931,9,Hispanic On-Campus Transitioner
4932,11,White Rural First-Gen
4933,8,Multiracial Bridge-Builder
4934,10,Continuing-Gen Cruiser
4935,1,Latina Commuter Caretaker
4936,3,Asian High-Pressure Achiever
4937,11,White Rural First-Gen
4938,1,Latina Commuter Caretaker
4939,8,Multiracial Bridge-Builder
4940,7,White Off-Campus Working
4941,3,Asian High-Pressure Achiever
4942,3,Asian High-Pressure Achiever
4943,7,White Off-Campus Working
4944,5,Black Campus Connector
4945,9,Hispanic On-Campus Transitioner
4946,10,Continuing-Gen Cruiser
4947,9,Hispanic On-Campus Transitioner
4948,10,Continuing-Gen Cruiser
4949,1,Latina Commuter Caretaker
4950,1,Latina Commuter Caretaker
4951,9,Hispanic On-Campus Transitioner
4952,3,Asian High-Pressure Achiever
4953,1,Latina Commuter Caretaker
4954,8,Multiracial Bridge-Builder
4955,1,Latina Commuter Caretaker
4956,2,Latino Off-Campus Working
4957,1,Latina Commuter Caretaker
4958,9,Hispanic On-Campus Transitioner
4959,4,Asian First-Gen Navigator
4960,1,Latina Commuter Caretaker
4961,1,Latina Commuter Caretaker
4962,13,White Working-Class Striver
4963,7,White Off-Campus Working
4964,9,Hispanic On-Campus Transitioner
4965,2,Latino Off-Campus Working
4966,1,Latina Commuter Caretaker
4967,3,Asian High-Pressure Achiever
4968,3,Asian High-Pressure Achiever
4969,9,Hispanic On-Campus Transitioner
4970,1,Latina Commuter Caretaker
4971,1,Latina Commuter Caretaker
4972,1,Latina Commuter Caretaker
4973,3,Asian High-Pressure Achiever
4974,1,Latina Commuter Caretaker
4975,9,Hispanic On-Campus Transitioner
4976,1,Latina Commuter Caretaker
4977,8,Multiracial Bridge-Builder
4978,9,Hispanic On-Campus Transitioner
4979,9,Hispanic On-Campus Transitioner
4980,2,Latino Off-Campus Working
4981,8,Multiracial Bridge-Builder
4982,4,Asian First-Gen Navigator
4983,9,Hispanic On-Campus Transitioner
4984,6,White Residential Traditional
4985,8,Multiracial Bridge-Builder
4986,2,Latino Off-Campus Working
4987,3,Asian High-Pressure Achiever
4988,9,Hispanic On-Campus Transitioner
4989,5,Black Campus Connector
4990,3,Asian High-Pressure Achiever
4991,3,Asian High-Pressure Achiever
4992,2,Latino Off-Campus Working
4993,9,Hispanic On-Campus Transitioner
4994,1,Latina Commuter Caretaker
4995,7,White Off-Campus Working
4996,1,Latina Commuter Caretaker
4997,9,Hispanic On-Campus Transitioner
4998,6,White Residential Traditional
4999,10,Continuing-Gen Cruiser
5000,11,White Rural First-Gen
